verdict,domain
תפ_32339-12-19,weapon
תפ_24302-05-16,weapon
תפ_12540-12-18,weapon
תפ_60820-07-14,weapon
תפ_64950-06-16,weapon
תפח_34802-06-19,weapon
תפ_57283-05-21,weapon
תפ_43245-08-20,weapon
תפ_51306-12-18,weapon
תפ_69261-01-23,weapon
תפ_32775-09-23,weapon
תפ_72092-07-23,weapon
תפ_54607-07-19,weapon
תפ_23872-02-19,weapon
תפ_61452-02-16,weapon
תפ_10838-04-23,weapon
תפ_28615-08-17,weapon
תפ_46267-08-23,weapon
תפ_41728-10-23,weapon
תפ_48176-01-22,weapon
תפ_51971-12-21,weapon
תפ_67703-11-16,weapon
תפ_34630-12-21,weapon
תפ_53496-03-18,weapon
תפ_3538-09-19,weapon
תפ_51209-04-23,weapon
תפ_60648-07-18,weapon
תפ_19384-05-16,weapon
תפח_41585-03-16,weapon
תפח_34398-05-11,weapon
תפ_49344-11-23,weapon
תפ_37104-06-22,weapon
תפ_51228-09-11,weapon
תפ_60429-12-21,weapon
תפ_63155-05-23,weapon
תפ_41599-03-22,weapon
תפ_48598-11-20,weapon
תפ_15209-10-23,weapon
תפ_36369-08-17,weapon
תפ_34366-04-24,weapon
תפ_9687-03-16,weapon
תפ_3068-11-15,weapon
תפ_17304-12-17,weapon
תפ_64303-01-22,weapon
תפ_61299-12-19,weapon
תפח_4633-09-16,weapon
תפח_21279-09-15,weapon
תוח_47620-07-10,weapon
תפ_23851-06-15,weapon
תפח_2642-04-19,weapon
תפ_44862-06-20,weapon
תפ_40536-10-20,weapon
תפ_14810-04-16,weapon
תפ_63642-12-18,weapon
תפ_50334-03-20,weapon
תפ_37966-04-23,weapon
תפ_17839-04-22,weapon
תפ_25546-11-23,weapon
תפ_55054-02-20,weapon
תפ_28844-03-22,weapon
תפ_7109-02-21,weapon
תפ_52390-06-19,weapon
תפח_16193-01-15,weapon
תפ_20770-11-22,weapon
תפח_39094-05-12,weapon
תפ_28889-07-14,weapon
תפ_14885-06-24,weapon
תפ_48621-05-22,weapon
תפ_27625-02-21,weapon
תפ_47548-07-15,weapon
תפ_33420-12-20,weapon
תפ_13471-01-22,weapon
תפ_18833-05-13,weapon
תפ_57474-07-15,weapon
תפ_4353-02-23,weapon
תפ_2101-10-19,weapon
תפ_44620-01-22,weapon
תפ_57539-11-15,weapon
תפ_36982-03-18,weapon
תפ_371-10-15,weapon
תפ_10335-06-24,weapon
תפ_67437-05-24,weapon
תפ_31862-05-13,weapon
תפ_12109-06-15,weapon
תפ_57729-11-19,weapon
תפ_7108-02-16,weapon
תפ_42581-06-21,weapon
תפ_48978-07-21,weapon
תפ_47016-03-10,weapon
תפ_32907-12-20,weapon
תפח_10037-11-22,weapon
תפ_522-05-17,weapon
תפ_6415-10-23,weapon
תפ_69777-03-23,weapon
תפ_52895-01-18,weapon
תפ_29375-04-13,weapon
תפ_4248-06-16,weapon
תפ_12131-01-09,weapon
תפ_54418-06-19,weapon
תפ_19759-07-21,weapon
תפ_1580-11-23,weapon
תפ_5151-10-19,weapon
תפ_46546-02-21,weapon
תפ_50819-09-11,weapon
תפ_39837-05-16,weapon
תפ_15842-11-20,weapon
תפח_25853-06-21,weapon
תפ_64119-05-21,weapon
תפ_56762-03-21,weapon
תפ_59796-01-22,weapon
תפ_45597-05-15,weapon
תפ_9384-04-20,weapon
תפ_34737-09-21,weapon
תפ_19424-11-15,weapon
תפ_5275-07-21,weapon
תפ_2779-03-10,weapon
תפ_24822-01-21,weapon
תפ_10180-01-24,weapon
תפ_21029-10-19,weapon
תפ_28991-04-22,weapon
תפ_53715-12-15,weapon
תפ_8594-06-09,weapon
תפ_17057-08-20,weapon
תפח_29738-05-15,weapon
תפ_21459-01-16,weapon
תפ_8227-09,weapon
תפ_18327-09-22,weapon
תפ_60792-07-18,weapon
תפ_1691-09,weapon
תוב_47071-10-10,weapon
תפ_18094-06-24,weapon
תפ_25425-02-22,weapon
תפ_50998-03-23,weapon
תפ_33009-05-16,weapon
תפ_32264-10-17,weapon
תפ_4764-08-22,weapon
תפ_56739-09-20,weapon
תפ_43752-01-19,weapon
תפ_35186-03-18,weapon
תפ_50301-09-22,weapon
תפ_24548-06-13,weapon
תפ_41276-06-17,weapon
תפ_30350-12-20,weapon
תפ_19272-12-19,weapon
תפ_66542-05-20,weapon
תפ_59614-09-23,weapon
תפ_22971-02-22,weapon
תפ_58916-11-22,weapon
תפ_69158-11-16,weapon
תפ_26563-03-14,weapon
תפ_66319-05-20,weapon
תפ_57996-05-20,weapon
תפ_53860-09-14,weapon
תפ_61118-07-23,weapon
תפ_44579-08-15,weapon
תפ_33394-03-10,weapon
תפ_49845-03-24,weapon
תפ_6433-05-14,weapon
תפ_1847-05-14,weapon
תפ_48537-12-23,weapon
תפ_17237-02-12,weapon
תפ_1588-10-22,weapon
תפ_43009-08-20,weapon
תפ_55670-06-17,weapon
תפ_52782-09-22,weapon
תפ_34027-04-18,weapon
תפ_52000-02-15,weapon
תפ_30706-05-21,weapon
תפ_51506-01-22,weapon
תפ_40321-10-23,weapon
תפ_31640-02-23,weapon
תפ_14367-06-13,weapon
תפ_26478-04-22,weapon
תפ_14786-08-19,weapon
תפ_39792-12-21,weapon
תפ_398-09-16,weapon
תפ_20425-02-20,weapon
תפ_38135-04-15,weapon
תפ_46108-06-20,weapon
תפ_36062-04-13,weapon
תפח_1051-06,weapon
תפ_13995-12-22,weapon
תפח_54962-08-15,weapon
תפ_6968-02-22,weapon
תפ_33726-11-21,weapon
תפ_29566-04-21,weapon
תפ_34694-09-21,weapon
תפ_5007-12,weapon
תפ_50916-06-16,weapon
תפ_56677-02-23,weapon
תפ_29772-11-13,weapon
תפ_11059-05-12,weapon
תפ_3952-02-23,weapon
תפ_12411-02-21,weapon
תפ_31467-07-14,weapon
תפ_68096-11-21,weapon
תפ_41052-11-19,weapon
תפ_31334-11-15,weapon
תפ_18228-09-22,weapon
תפ_19130-12-21,weapon
תפ_1901-04-17,weapon
תפח_31041-04-13,weapon
תפח_35646-03-11,weapon
תפ_3295-04-18,weapon
תפ_28845-04-22,weapon
תפח_34337-05-11,weapon
תפ_73275-01-23,weapon
תפ_59464-09-23,weapon
תפ_67454-11-20,weapon
תפ_16129-03-22,weapon
תפ_52225-03-18,weapon
תפ_60581-11-15,weapon
תפ_52455-07-12,weapon
תפ_7074-11-23,weapon
תפ_29243-03-15,weapon
תפ_31982-02-13,weapon
תפ_39-10,weapon
תפ_51186-09-14,weapon
תפ_3537-01-23,weapon
תפח_1103-06,weapon
תפ_28715-03-22,weapon
תפ_45226-12-22,weapon
תפ_37900-06-22,weapon
תפ_1578-04-13,weapon
תפ_39850-07-16,weapon
תפ_53938-12-12,weapon
תפ_49376-08-17,weapon
תפ_50986-12-16,weapon
תפ_26565-12-20,weapon
תפ_65090-05-24,weapon
תפ_45098-05-24,weapon
תפ_5214-02-24,weapon
תפ_12233-08-12,weapon
תפ_33772-09-24,weapon
תפ_11814-06-18,weapon
תפ_47586-11-16,weapon
תפ_18449-04-23,weapon
תפ_23075-10-23,weapon
תפ_51296-08-21,weapon
תפ_37722-09-23,weapon
תפ_52223-10-23,weapon
תפ_4935-05-14,weapon
תפח_53082-01-11,weapon
תפ_28332-02-21,weapon
תפ_35552-12-11,weapon
תפ_58773-08-21,weapon
תפ_44725-12-14,weapon
תפ_44380-08-16,weapon
תפ_58770-07-22,weapon
תפ_28486-11-15,weapon
תפ_18159-09-13,weapon
תפ_43643-10-15,weapon
תפ_38355-09-23,weapon
תפ_60637-11-14,weapon
תפ_983-05-15,weapon
תפ_50686-04-24,weapon
תפ_15710-09-21,weapon
תפ_11104-07-19,weapon
תפ_30974-03-14,weapon
תפ_3986-06-22,weapon
תפ_57272-12-20,weapon
תפ_34982-07-23,weapon
תפ_42991-05-16,weapon
תפ_24634-04-23,weapon
תפח_1047-05,weapon
תפ_16191-10-12,weapon
תפ_33337-07-23,weapon
תפ_32787-10-18,weapon
תפ_40811-07-23,weapon
תפ_54664-10-22,weapon
תפ_10300-06-20,weapon
תפ_1267-09,weapon
תפ_53339-09-22,weapon
תפ_31034-06-17,weapon
תפח_1307-09-13,weapon
תפ_39723-12-22,weapon
תפח_35048-04-17,weapon
תפ_32685-07-15,weapon
תפ_2009-07-21,weapon
תפ_3661-11-23,weapon
תפ_37403-01-10,weapon
תפ_66127-07-23,weapon
תפ_69110-11-20,weapon
תפ_37506-04-24,weapon
תפ_18410-04-24,weapon
תפ_4664-01-20,weapon
תפ_47450-01-23,weapon
תפ_63489-07-24,weapon
תפ_20387-03-23,weapon
תפ_68763-07-20,weapon
תפ_9632-08-23,weapon
תפ_63147-12-16,weapon
תפח_2811-02-14,weapon
תפ_27986-11-22,weapon
תפח_36202-01-22,weapon
תפ_7520-02-24,weapon
תפ_27619-07-22,weapon
תפ_56119-02-13,weapon
תפ_11740-01-22,weapon
תפ_4612-07-22,weapon
תפ_61759-02-19,weapon
תפ_1203-08-19,weapon
תפ_10096-07-19,weapon
תפח_1029-05,weapon
תפ_14044-03-20,weapon
תפ_54615-03-16,weapon
תפ_46250-11-21,weapon
תפ_53954-11-22,weapon
תפ_33774-05-23,weapon
תפ_1158-05-20,weapon
תפ_52254-06,weapon
תפ_54338-03-21,weapon
תפח_4067-07,weapon
תפ_13478-06-19,weapon
תפ_41326-11-15,weapon
תפ_41242-02-17,weapon
תפ_56900-11-18,weapon
תפ_39831-02-22,weapon
תפ_10860-08-20,weapon
תפ_36505-12-20,weapon
תפ_65630-05-23,weapon
תפ_36328-09-15,weapon
תפ_52091-02-20,weapon
תפ_32882-09-21,weapon
תפח_4283-02-18,weapon
תפ_3429-07-20,weapon
תפ_10174-01-23,weapon
תפ_26552-06-23,weapon
תפ_811-04-23,weapon
תפ_273-10-15,weapon
תפ_51251-12-22,weapon
תפ_40313-09-15,weapon
תפ_59004-08-23,weapon
תפ_12606-07-22,weapon
תפ_8254-02-20,weapon
תפ_16752-10-20,weapon
תפ_3748-08-23,weapon
תפ_33945-10-21,weapon
תפ_45339-12-20,weapon
תפ_1390-04-22,weapon
תפ_38193-11-23,weapon
תפ_3116-05-10,weapon
תפ_63303-06-22,weapon
תפ_45465-11-15,weapon
תפ_12325-09-15,weapon
תפ_29984-08-16,weapon
תפ_50033-05-11,weapon
תפ_50145-08-20,weapon
תפ_14375-02-23,weapon
תפח_1151-08,weapon
תפ_14411-11-21,weapon
תפ_40234-09-12,weapon
תפ_51110-09-22,weapon
תפ_68529-11-21,weapon
תפח_15153-09-18,weapon
תפ_6961-02-22,weapon
תפ_60494-05-12,weapon
תפ_66430-05-20,weapon
תפ_41375-05-22,weapon
תפ_12341-11-22,weapon
תפ_2718-07-10,weapon
תפ_11197-06-13,weapon
תפ_35227-05-17,weapon
תפ_36111-05-22,weapon
תפ_28246-06-21,weapon
תפ_6514-03-23,weapon
תפ_3548-09-24,weapon
תפ_53431-02-22,weapon
ת_פ_262-03,weapon
תפ_13154-01-18,weapon
תפח_1044-08,weapon
תפ_49685-01-24,weapon
תפ_46550-12-16,weapon
תפ_27113-12-09,weapon
תפ_12743-08-22,weapon
תפח_1161-08,weapon
תפ_4459-03-24,weapon
תפ_55185-02-20,weapon
תפ_28282-01-14,weapon
תפ_29898-02-14,weapon
תפ_9258-10-11,weapon
תפ_60379-07-18,weapon
תפ_20154-07-20,weapon
תפ_18013-01-15,weapon
תפ_5678-01-09,weapon
תפ_28518-08-20,weapon
תפ_1641-04-19,weapon
תפח_20615-12-22,weapon
תפ_68319-11-22,weapon
תפ_10686-05-20,weapon
תפ_33593-09-12,weapon
תפ_54308-12-18,weapon
תפ_14476-04-15,weapon
תפ_39535-03-13,weapon
תפ_36287-01-22,weapon
תפ_26521-02-14,weapon
תפ_26859-10-15,weapon
תפ_61660-05-23,weapon
תפ_2724-08-19,weapon
תפ_7820-08-17,weapon
תפ_16638-07-21,weapon
תפ_26347-11-23,weapon
תפ_45994-08-21,weapon
תפ_46074-01-24,weapon
תפ_9179-04-16,weapon
תפ_27330-02-19,weapon
תפ_20997-02-24,weapon
תפ_45449-05-12,weapon
תפ_34344-01-15,weapon
תפ_23952-01-11,weapon
תפ_1294-04-22,weapon
תפ_53985-01-16,weapon
תפ_52790-03-18,weapon
תפ_59934-02-24,weapon
תפ_12791-05-20,weapon
תפ_46183-11-15,weapon
תפ_44840-06-16,weapon
תפ_38154-09-17,weapon
תפ_20477-02-20,weapon
תפ_12376-04-20,weapon
תפח_2071-05,weapon
תפ_35179-09-14,weapon
תפ_7317-01-15,weapon
תפ_18114-03-14,weapon
תפ_50031-07-23,weapon
תפ_12466-10-21,weapon
תפח_26481-08-13,weapon
תפ_28659-02-14,weapon
תפ_52515-03-20,weapon
תפח_18488-12-15,weapon
תפ_17378-04-24,weapon
תפ_24748-11-21,weapon
תפ_63470-09-17,weapon
תפ_38624-05-24,weapon
תפ_31377-10-16,weapon
תפ_21009-03-15,weapon
תפח_10713-11-21,weapon
תפ_43471-12-22,weapon
תפ_312-12-17,weapon
תפ_12493-02-23,weapon
תפ_31935-12-21,weapon
תפ_13142-02-15,weapon
תפ_66310-07-17,weapon
תפ_15105-08-14,weapon
תפח_1070-04,weapon
תפ_59369-03-18,weapon
תפ_9873-02-17,weapon
תפ_48069-09-23,weapon
תפ_950-09-17,weapon
תפ_22499-12-24,weapon
תפח_16644-04-16,weapon
תפ_23328-12-22,weapon
תפ_17766-12-20,weapon
תפ_23533-01-24,weapon
תפ_45761-05-24,weapon
תפ_14373-03-22,weapon
תפ_58852-03-21,weapon
תפ_47276-02-22,weapon
תפ_19235-03-13,weapon
תפ_59003-05-24,weapon
תפ_34526-06-18,weapon
תפח_30875-04-17,weapon
תפ_57001-11-21,weapon
תפח_6462-02-23,weapon
תפ_62062-06-20,weapon
תפ_7086-08,weapon
תפ_38886-12-22,weapon
תפ_48905-12-20,weapon
תפ_26069-10-19,weapon
תפ_25009-02-23,weapon
תפח_46590-06-18,weapon
תפ_269-82,weapon
תפח_30634-12-11,weapon
תפ_18300-11-18,weapon
תפ_54230-03-21,weapon
תפ_49079-07-16,weapon
תפ_51471-12-21,weapon
תפ_41522-05-18,weapon
תפ_57526-07-21,weapon
תפח_43709-11-14,weapon
תפ_24906-07-16,weapon
תפ_38471-05-24,weapon
תפ_64845-06-16,weapon
תפח_38865-08-10,weapon
תפ_58701-01-20,weapon
תפ_38849-06-10,weapon
פלא_267189-16,weapon
תפ_59533-10-15,weapon
תפ_37919-02-23,weapon
תפ_11042-06-20,weapon
תפ_51654-01-12,weapon
תפ_69980-11-20,weapon
תפ_8748-02-14,weapon
תפ_52416-06-20,weapon
תפ_45798-02-16,weapon
תפ_41886-08-15,weapon
תפ_4886-11-18,weapon
תפ_48367-11-11,weapon
תפ_36381-05-15,weapon
תפ_57218-12-15,weapon
תפח_793-07-14,weapon
תפח_63752-10-15,weapon
תפ_61452-12-22,weapon
תפ_53615-01-19,weapon
תפ_12401-05-22,weapon
תפ_1970-06-13,weapon
תפ_42291-02-16,weapon
תפ_57270-05-13,weapon
תפ_31962-08-23,weapon
תפ_16506-10-14,weapon
תפח_4986-04-11,weapon
תפ_17856-06-17,weapon
תפ_68697-07-20,weapon
תפ_23071-12-22,weapon
תפ_48354-10-23,weapon
תפ_22709-12-21,weapon
תפ_27294-04-19,weapon
תפח_12968-10-12,weapon
תפ_11294-08-22,weapon
תפ_50709-03-23,weapon
תפ_24420-01-20,weapon
תפ_436-06-15,weapon
תפ_46929-01-22,weapon
תפ_15237-06-13,weapon
תפ_44229-12-20,weapon
תפ_37188-06-23,weapon
תפח_24704-02-19,weapon
תפ_19950-09-23,weapon
תפ_54852-03-21,weapon
תפ_3742-07-18,weapon
תפ_2120-06,weapon
תפח_16021-11-10,weapon
תפ_35475-01-10,weapon
תפ_2077-10-23,weapon
תפ_24614-07-23,weapon
תפ_69852-03-23,weapon
תפ_31215-08-11,weapon
תפ_46577-04-15,weapon
תפ_8008-07-19,weapon
תפ_21654-10-13,weapon
תפ_29331-10-10,weapon
תפ_49591-09-23,weapon
תפ_13312-12-22,weapon
תפ_12480-04-16,weapon
תפ_32277-05-23,weapon
תפ_15076-12-16,weapon
תפח_44105-09-19,weapon
תפח_40250-06-21,weapon
תפ_74569-05-24,weapon
תפ_14049-06-11,weapon
תפ_20644-11-22,weapon
תפח_1110-02,weapon
תפ_8151-08-24,weapon
תפ_49203-01-22,weapon
תפ_63995-06-22,weapon
תפ_50068-09-23,weapon
תפ_47048-02-20,weapon
תפ_36371-12-20,weapon
תפ_42697-05-18,weapon
תפ_68008-11-19,weapon
תפ_9211-05-21,weapon
תפ_23475-08-13,weapon
תפ_9355-10-19,weapon
תפ_10942-08-11,weapon
תפ_9910-03-22,weapon
תפ_48435-02-17,weapon
תפ_24964-09-11,weapon
תפ_9986-02-22,weapon
תפ_3241-11-12,weapon
תפ_29454-01-13,weapon
תפ_47917-01-16,weapon
תפ_15423-12-19,weapon
תפ_40240-09-12,weapon
תפ_46833-10-10,weapon
תפ_57474-03-19,weapon
תפ_12543-08-23,weapon
תפ_57020-05-22,weapon
תפ_21139-04-17,weapon
תפ_14308-10-13,weapon
תפ_56073-05-18,weapon
תפ_41956-04-10,weapon
תפח_2606-05-16,weapon
תפ_17393-10-17,weapon
תפ_27785-07-23,weapon
תפ_65378-12-19,weapon
תפ_229-08-16,weapon
תפ_31498-01-16,weapon
תפ_29194-12-12,weapon
תפ_8152-10-22,weapon
תפ_35361-05-23,weapon
תפ_53612-08-20,weapon
תפ_50846-09-11,weapon
תפ_40250-99,weapon
תפ_57687-05-22,weapon
תפ_48522-09-23,weapon
תפ_20722-03-14,weapon
תפ_28624-07-24,weapon
תפ_5711-02-09,weapon
תפ_26417-03-17,weapon
תפ_14115-07-19,weapon
תפ_28730-05-21,weapon
תפ_38550-12-23,weapon
תפ_15120-07-16,weapon
תפ_42106-01-22,weapon
תפ_52101-02-15,weapon
תפ_55908-09-17,weapon
תפ_61087-12-18,weapon
תפ_43338-05-16,weapon
תפ_41041-07-21,weapon
תפ_58511-01-20,weapon
תפ_37091-02-18,weapon
תפ_16996-08-12,weapon
תפ_51473-05-20,weapon
תפ_115-07-12,weapon
תפ_8868-12-21,weapon
תפ_51183-08-20,weapon
תפ_35843-03-22,weapon
תפח_55524-06-21,weapon
תפ_42619-03-11,weapon
תפ_45845-11-12,weapon
תפ_31862-05,weapon
תפ_962-06-20,weapon
תפ_29911-03-15,weapon
תפ_7086-12-11,weapon
תפ_49772-11-16,weapon
תפ_4088-10-20,weapon
תפ_15962-11-23,weapon
תפ_23537-02-14,weapon
תפ_1995-03-17,weapon
תפ_12681-12-17,weapon
תפח_2027-05,weapon
תפ_613-04-17,weapon
תפ_53239-10-21,weapon
תפ_50121-12-11,weapon
תפ_57972-08-24,weapon
תפ_62452-10-20,weapon
תפ_51546-06-11,weapon
תפ_58698-11-18,weapon
תפ_36091-07-15,weapon
תפ_6875-02-22,weapon
תפ_33577-04-12,weapon
תפ_50477-12-22,weapon
תפ_39667-01-11,weapon
תפ_7434-05-10,weapon
תפ_24791-05-11,weapon
תפ_9983-05-16,weapon
תפח_149-09,weapon
תפ_23416-08-24,weapon
תפ_54444-04-22,weapon
תפ_50951-03-11,weapon
תפ_57267-09-20,weapon
תפ_65912-01-18,weapon
תפ_40076-02-19,weapon
תפ_1055-07,weapon
תפ_49632-01-18,weapon
תפ_57498-03-19,weapon
תפ_15943-12-16,weapon
תפ_31249-06-14,weapon
תפ_49990-03-13,weapon
תפ_27685-11-15,weapon
תפ_29187-02-12,weapon
תפ_24670-05-23,weapon
תפ_46248-11-15,weapon
תפ_72237-05-24,weapon
תפ_47870-03-22,weapon
תפ_34507-07-19,weapon
תפ_19300-06-23,weapon
תפ_1316-04-19,weapon
תפח_29649-05-15,weapon
תפ_24819-03-23,weapon
תפ_4145-09,weapon
תפ_6602-05-13,weapon
תפ_52188-03-22,weapon
תפ_26567-11-21,weapon
תפ_65958-12-15,weapon
תפ_37875-06-23,weapon
תפ_49299-07-11,weapon
תפ_47445-08-17,weapon
תפ_55262-07-18,weapon
תפ_28728-04-11,weapon
תפ_51170-10-23,weapon
תפ_39605-04-11,weapon
תפ_72146-11-20,weapon
תפ_30100-12-11,weapon
תפ_35512-06-17,weapon
תפ_17125-03-24,weapon
תפ_7279-05-21,weapon
תפ_17002-01-24,weapon
תפ_20059-09-13,weapon
תפ_7942-05-18,weapon
תפ_26043-10-15,weapon
תפ_12122-04-13,weapon
sh-10-05-7434-952,weapon
תפ_32731-05-18,weapon
תפ_31552-11-24,weapon
תפ_808-06-16,weapon
תפ_2782-10-12,weapon
תפ_33690-08-13,weapon
תפ_741-01-16,weapon
תפ_49405-04-24,weapon
תפ_20307-05-20,weapon
תפ_36267-12-23,weapon
תפ_33402-04-13,weapon
תפ_25922-06-24,weapon
תפ_29947-07-23,weapon
תפ_40276-10-10,weapon
תפ_13864-11-15,weapon
תפ_45597-11-14,weapon
תפ_40056-02-22,weapon
תפ_40175-01,weapon
תפ_3002-09-20,weapon
תפ_52219-06-17,weapon
תפ_58960-01-13,weapon
תפ_10182-01-24,weapon
תפ_16521-01-22,weapon
תפ_13044-03-22,weapon
תפ_50207-02-22,weapon
תפ_32308-03-24,weapon
תפ_50626-09-22,weapon
תפ_15135-09-21,weapon
תפ_12213-10-16,weapon
תפ_31811-03-21,weapon
תפ_63084-07-21,weapon
תפח_18482-11-11,weapon
תפ_263-10-24,weapon
תפ_1093-04,weapon
תפע_10438-03-22,weapon
תפ_8320-09,weapon
תפ_50071-08-16,weapon
תפ_10556-10-17,weapon
תפ_52009-02-15,weapon
תפ_45228-07-16,weapon
תפ_37981-11-19,weapon
תפ_13481-02-13,weapon
תפ_10552-11-21,weapon
תפ_20367-05-16,weapon
תפ_31038-09-18,weapon
תפ_5779-09-21,weapon
תפ_28326-10-19,weapon
תפ_12709-03-16,weapon
תפ_26622-12-23,weapon
תפ_41901-08-23,weapon
תפ_30765-08-11,weapon
תפ_64689-11-15,weapon
תפ_49294-07-20,weapon
תפ_30016-09-12,weapon
תפ_54083-05-20,weapon
תפ_66110-11-23,weapon
תפ_40492-12-14,weapon
תפ_36508-10-23,weapon
תפ_10524-05-18,weapon
תפ_1410-03-24,weapon
תפ_12519-04-14,weapon
תפח_1010-06,weapon
תפ_7057-08,weapon
תפ_19741-04-17,weapon
תפ_7811-10-23,weapon
תפ_24215-06-13,weapon
תפ_15133-08-21,weapon
תפ_41228-03-18,weapon
תפ_1386-04,weapon
תפ_30-10,weapon
תפח_53504-02-24,weapon
תפ_2823-11-11,weapon
תפ_62238-06-20,weapon
תפח_32740-12-12,weapon
תפ_35295-09-23,weapon
תפ_35695-12-15,weapon
תפ_5167-06,weapon
תפ_8192-08-15,weapon
תפ_39727-12-20,weapon
תפח_805-06,weapon
תפ_35105-06-12,weapon
תפ_57000-05-22,weapon
תפ_63100-02-24,weapon
תפ_30285-11-18,weapon
תפ_54526-06-15,weapon
תפ_633-05-17,weapon
תפ_40634-03-20,weapon
תפ_5000-00,weapon
תפ_39341-05-16,weapon
תפ_42223-07-16,weapon
תפ_53633-09-22,weapon
תפ_21296-11-14,weapon
תפ_58626-07-22,weapon
תפח_11230-01,weapon
תפ_11513-04-10,weapon
תפ_57220-05-15,weapon
תפ_40252-05,weapon
תפ_9785-12-15,weapon
תפח_866-07-14,weapon
תפ_23588-02-11,weapon
תפ_22526-03-22,weapon
תפ_69933-03-23,weapon
תפ_50176-11-12,weapon
ת_פ_000478-04,weapon
תפ_8047-09,weapon
תפ_43400-05-13,weapon
תפ_16370-02-20,weapon
תפ_16543-05-16,weapon
תפ_30590-03-12,weapon
תפ_11443-11-22,weapon
תפ_62597-10-17,weapon
תפ_45432-11-15,weapon
תפ_58206-07-18,weapon
תפ_19417-11-16,weapon
תפ_58453-07-22,weapon
תפ_15905-09-18,weapon
תפ_32659-05-18,weapon
תפח_5511-02-20,weapon
תפ_7996-08-16,weapon
תפ_21906-07-18,weapon
תפ_6999-09-22,weapon
תפ_12154-12-14,weapon
תפ_39990-12-18,weapon
תפ_43597-08-21,weapon
תפ_22329-02-13,weapon
תפ_26525-12-15,weapon
תפ_26087-05-16,weapon
תפ_13785-04-15,weapon
תפח_53763-12-15,weapon
תפ_17655-10-22,weapon
תפ_17941-11-18,weapon
תפ_4338-04-13,weapon
תפ_8450-07-12,weapon
תפ_54568-08-24,weapon
תפ_69925-03-23,weapon
תפ_54807-01-21,weapon
תפ_1802-01-21,weapon
תפ_30867-06-22,weapon
תפ_49416-04-18,weapon
תפ_33458-08-14,weapon
תפ_59260-03-16,weapon
תפ_1589-02-16,weapon
תפ_45441-11-15,weapon
תפ_33791-12-23,weapon
תפ_10189-01-24,weapon
תפ_36897-11-09,weapon
תפ_1111-04,weapon
תפ_70404-03-23,weapon
תפ_15387-01-21,weapon
תפ_1090-07,weapon
תפ_6881-05-15,weapon
תפ_1388-09,weapon
תפ_17787-12-21,weapon
תפ_56792-09-17,weapon
תפ_36608-09-20,weapon
תפ_3834-03-09,weapon
תפ_54640-06-24,weapon
תפ_42743-11-15,weapon
תפ_3106-09-24,weapon
תפ_30744-08-24,weapon
תפ_6432-06-10,weapon
תפ_45761-05-17,weapon
תפ_45747-05-17,weapon
תפ_978-02-24,weapon
תפ_32637-10-10,weapon
תפ_48057-03-21,weapon
תפ_3481-09-10,weapon
תפ_13502-02-12,weapon
תפ_9798-05-10,weapon
תפ_28892-11-15,weapon
תפ_66150-06-22,weapon
תפ_47766-07-12,weapon
תפ_2827-04,weapon
תפ_55229-09-11,weapon
תפ_630-02-18,weapon
תפ_36391-04-22,weapon
תפ_7049-08-20,weapon
תפ_1756-04-15,weapon
תפ_5160-06,weapon
תפ_36447-06-10,weapon
תפ_43844-05-15,weapon
תפ_3686-01-16,weapon
תפ_14593-04-20,weapon
תפ_275-03,weapon
תפ_9723-10-19,weapon
ת_פ_4354-02,weapon
תפ_46812-02-11,weapon
תפ_5187-07-10,weapon
תפ_7164-08,weapon
תפ_34400-12-10,weapon
תפ_14836-08-12,weapon
תפ_7498-11-14,weapon
תפ_47573-10-10,weapon
תפ_49632-02-11,weapon
תפח_6839-07-08,weapon
תפ_31487-07-12,weapon
תפ_11799-09-13,weapon
תפ_52099-10-20,weapon
תפ_40077-05,weapon
תפ_52256-03-20,weapon
תפ_34514-06-14,weapon
תפ_23253-12-15,weapon
תפ_6494-07-14,weapon
תפ_39800-09-18,weapon
תפ_8718-02-14,weapon
תפ_56149-01-15,weapon
תפ_11362-10-15,weapon
תפ_51944-02-16,weapon
תפ_3884-10-23,weapon
תפ_31844-05-11,weapon
תפ_42976-08-17,weapon
תפ_25672-10-23,weapon
תפ_26885-06-10,weapon
תפ_52355-03-22,weapon
תפ_41994-03-15,weapon
תפ_61700-01-12,weapon
תפ_26654-06-14,weapon
תפח_1018-06,weapon
תפ_8283-09,weapon
תפ_43587-07-20,weapon
תפ_38075-01-10,weapon
תפ_5683-04-21,weapon
תפ_53603-11-13,weapon
תפח_49705-06-20,weapon
תפ_6147-07,weapon
תפ_33025-04-22,weapon
תפ_13153-08-15,weapon
תפ_23648-12-19,weapon
תפ_4347-02-23,weapon
תפ_67855-03-22,weapon
תפ_50809-07-17,weapon
תפ_48347-12-12,weapon
תפ_388-01,weapon
תפ_16788-07-15,weapon
תפח_63535-10-13,weapon
תפ_38293-02-20,weapon
תפ_55664-02-14,weapon
תפח_1017-06,weapon
תפ_47072-03-10,weapon
תפ_39234-11-13,weapon
תפ_14441-01-22,weapon
תפ_32364-03-11,weapon
תפ_8458-06-16,weapon
תפ_6303-00,weapon
עפ_-_תפ_19260-06-14,weapon
תפ_39708-03-24,weapon
תפ_49525-04-24,weapon
תפ_14070-06-24,weapon
תפ_30546-10-23,weapon
