verdict,domain,features_json
תפ_45465-11-15,weapon,"{""offense_number"": ""144(ב2), 144(ג), 144(ב), 40ב, 40יג, 40ג(א), 40ט, 40יא, 143, 144, 144(א), 144(ב), 144ג"", ""offense_type"": ""סחר בנשק, נשיאת נשק"", ""additional_offenses"": ""העבירות הנוספות מעבר לעבירת הנשק הן: סחר בנשק שלא כדין (סעיפים 144(ב2) ו-144(ג) לחוק העונשין)."", ""pistol"": 0, ""submachine_gun"": 2, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מחסניות מאולתרות מותאמות לקרל גוסטב ומחסנית צולבת לעוזי"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""3 מחסניות"", ""storage_method"": ""- \""ברכב\""  \n- \""מוסלק-מוסתר\"""", ""planning"": ""כן"", ""purpose"": ""בצע כסף"", ""weapon_use"": ""לא"", ""execution_method"": ""מסירה פיזית של נשק בתיק ברכב"", ""deal_location"": ""תחנת אוטובוס סמוכה לאוניברסיטת חיפה"", ""deal_time"": ""שעת צהריים"", ""deal_date"": ""30.6.15"", ""deal_amount"": ""8,000 ₪"", ""communication_means"": ""שיחה טלפונית"", ""buyer_identity"": ""סוכן משטרתי"", ""concealment_method"": ""עטוף בבד, מוסתר בתיק"", ""arrest_method"": ""לא צוין"", ""special_circumstances"": ""העסקה בוצעה עם סוכן משטרתי"", ""weapon_transfer_sequence"": ""העברת נשק ומחסניות בתיק, הוצאת נשק נוסף מתא המטען""}"
תפ_45480-02-19,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""עבירות רכוש, אלימות, נהיגה בפסילה, שוד"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": ""79.9 ק\""ג"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""קנאביס 79.9 ק\""ג"", ""laboratory"": ""כן"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא"", ""שיטת_ביצוע"": ""הקמת מעבדה בדירה שכורה, אטימת חלונות, ייבוש וגיזום קנאביס, התקנת מפוח ומאוורר"", ""מסלול"": ""דירה שכורה בנתניה"", ""שעת_העבירה"": null, ""סכום_כספי"": ""2,600 ש\""ח שכירות חודשית, שווי הסם מאות אלפי ש\""ח"", ""אמצעי_תקשורת"": null, ""אופן_התפיסה"": ""מעצר בדירה בעת ביצוע ייצור והחזקה"", ""מניע"": ""עבור אחרים"", ""נסיבות_מיוחדות"": ""הקמת מעבדה מקצועית, שימוש באמצעים להסתרה וייבוש""}"
תפ_45516-08-21,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""סעיף 10"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 400 חוק העונשין - נטילת חשמל"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": ""127"", ""cannabis"": ""32.7 ק\""ג"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""127 שתילים ופרחים של קנבוס במשקל 32.7 ק\""ג"", ""laboratory"": ""כן"", ""role"": ""בעל הסמים, בעל המעבדה"", ""sold_to_agent"": ""לא"", ""שיטת_ביצוע"": ""הקמת מעבדה בדירת מרתף ויחידת דיור, שימוש בציוד מתאים"", ""מסלול"": ""דירת מרתף ויחידת דיור במבנה מגורים ברחוב ז'בוטינסקי בחולון"", ""תקופת_העבירה"": ""פברואר 2021 עד 10.08.2021"", ""שעת_התפיסה"": ""10.08.2021"", ""אמצעי_עזר"": ""משקל אלקטרוני, מכשיר אידוי"", ""אופן_התפיסה"": ""תפיסה פיזית במעבדה וביחידת הדיור"", ""אמצעי_הסתרה"": ""עקיפת מונה חשמל"", ""סכום_כספי"": ""שווי חשמל שניטל במרמה אינו ידוע"", ""נסיבות_מיוחדות"": ""הנאשם התגורר ביחידת הדיור והמעבדה הוקמה בדירה השייכת להוריו"", ""מניע"": ""רווח כלכלי (משתמע מהיקף המעבדה והציוד)""}"
תפ_45537-07-17,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": null, ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""FUB-AMB (קנבוס סינטטי), 4.810 ק\""ג נטו"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא"", ""שיטת_ביצוע"": ""החזקה פיזית במספר מקומות בחצר ובמחסן הבית"", ""אופן_התפיסה"": ""חיפוש משטרתי על פי צו בית משפט"", ""אמצעי_אחסון"": ""קרטון, דלי, שתי שקיות גדולות, שש שקיות קטנות"", ""שעת_העבירה"": null, ""סוג_סם_מדויק"": ""FUB-AMB (קנבוס סינטטי)"", ""מקום_העבירה"": ""חצר ומחסן הבית"", ""תאריך_העבירה"": ""10.7.17""}"
תפ_45539-04-17,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[279.0-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""3 פלטות חשיש במשקל ממוצע של כ-93 גרם כל אחת, סך הכל כ-279 גרם"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""כן"", ""מספר עסקאות"": 3, ""שיטת ביצוע"": ""מכירה ישירה לסוכן משטרתי"", ""היכרות מוקדמת"": ""כן, על רקע עבודה משותפת בחנות שווארמה"", ""תיאום באמצעות אחרים"": ""כן"", ""מקומות ביצוע"": ""מקומות שונים"", ""סכום כספי לעסקה"": ""בין 3,900 ל-4,000 ש\""ח"", ""תקופת ביצוע"": ""שתי עסקאות בדצמבר 2016, עסקה שלישית במרץ 2017"", ""אמצעי תקשורת"": ""תיאום גם באמצעות אחרים"", ""מניע"": ""היכרות מוקדמת וניצול קשרי עבודה"", ""אופן התפיסה"": ""סוכן משטרתי""}"
תפ_45550-02-13,weapon,"{""offense_number"": ""25, 144(א), 144(ב), 192, 334, 340א"", ""offense_type"": ""נשיאת נשק, החזקת נשק, ירי באזור מגורים, איומים, ניסיון פציעה"", ""additional_offenses"": ""העבירות הנוספות מעבר לעבירת הנשק הן: ירי באזור מגורים, איומים, וניסיון פציעה."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": null, ""how_obtained"": ""מצא"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""סמוך לבית\""  \n- \""על גופו\"""", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי באקדח באוויר תוך קללות ואיומים"", ""location"": ""חניון סמוך לבית המתלונן בשכונת אל-ראם, נצרת"", ""time_of_offense"": ""08.02.13, סמוך לשעה 21:30"", ""communication_means"": ""טלפון סלולרי"", ""capture_method"": ""לא מצוין"", ""motive"": ""סכסוך אישי בין הנאשם למתלונן"", ""special_circumstances"": ""אירוע התרחש בסמוך לבית המתלונן ובנוכחות בני משפחתו"", ""accomplice"": ""טארק חמאד"", ""victim_relation"": ""שכנים"", ""threat_content"": ""\""יהרוג ויוריד אותו\""""}"
תפ_45561-04-17,weapon,"{""offense_number"": ""31, 40 ט', 144ו, 144 ו' (א), 196, 379, 382, 40 יא', 40 יג', 448(א), 499"", ""offense_type"": ""תקיפה בנסיבות מחמירות ממניע גזעני, קשירת קשר לפשע, סיוע להצתה, סיוע להשחתת פני מקרקעין ממניע גזעני, קשר לפשע."", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, והן:\n- תקיפה בנסיבות מחמירות ממניע גזעני (סעיפים 379 ו-382 לחוק העונשין).\n- קשירת קשר לפשע (סעיף 499).\n- סיוע להצתה (סעיף 448(א) יחד עם סעיף 31).\n- סיוע להשחתת פני מקרקעין ממניע גזעני (סעיף 196 יחד עם סעיף 31)."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מקלות, כפיסי עץ, גז מדמיע, מיכל נוזל דליק, תרסיס צבע, גפרור"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""- \""ברכב\""  \n- \""על גופו\""  \n- \""מוסלק-מוסתר\"""", ""planning"": ""כן"", ""purpose"": ""סיבת העבירה: \""סכסוך\"""", ""weapon_use"": ""לא"", ""שיטת_ביצוע"": ""תקיפה פיזית בקורבן באמצעות מקלות וגז מדמיע, הצתה באמצעות חומר דליק וגפרור, ריסוס כתובות באמצעות תרסיס צבע"", ""מסלול"": ""נסיעה ברכב מיישוב נריה לכיוון הכפר ראס כרכר, הגעה רגלית לזירת התקיפה; הגעה רגלית לביתילו"", ""שעת_העבירה"": ""לא צוין במפורש"", ""אמצעי_תקשורת"": ""לא צוין"", ""אופן_התפיסה"": ""לא צוין"", ""מניע"": ""מניע גזעני ונקמה על יידוי אבנים"", ""נסיבות_מיוחדות"": ""הנאשמים רעולי פנים, תקיפה ממניע גזעני, ריסוס כתובות נקמה, פגיעה בעובר אורח חקלאי"", ""זהות_הקורבן"": ""תושב פלסטיני, יליד 1955, עבד בעבודה חקלאית"", ""פציעות_הקורבן"": ""פצעים בצלעות, בידיים ובכפות רגליים"", ""נזק_רכוש"": ""נזק כבד לרכב כתוצאה מהצתה"", ""הסוואה"": ""פנים מכוסות באמצעות חולצות/רעולי פנים"", ""חומר_דליק"": ""מיכל ובו נוזל דליק"", ""כתובות_גרפיטי"": ""רוססו כתובות 'נקמה זריקות אבנים' ומגן דוד""}"
תפ_45561-07-21,weapon,"{""offense_number"": ""144(א), 144(ב), 275, 40יא, 31"", ""offense_type"": ""נשיאת נשק, סיוע לעבירות נשק, הפרעה לשוטר במילוי תפקידו"", ""additional_offenses"": ""העבירות הנוספות מעבר לעבירת הנשק הן: הפרעה לשוטר במילוי תפקידו וסיוע לעבירות נשק."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מחסנית ריקה תואמת לאקדח"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ריקה"", ""storage_method"": ""- \""ברכב\""  \n- \""על גופו\"" (הנאשם 1 החזיק את האקדח ברכב)  \n- \""אחר\"" (הנאשם 1 השליך את האקדח מחלון הרכב)"", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""לא"", ""execution_method"": ""הובלת נשק ברכב פרטי, החזקת האקדח בכפפה, השלכת האקדח מהחלון"", ""route"": ""נסיעה מטמרה בכביש 70 לכיוון צומת אחיהוד"", ""offense_time"": ""06/07/2021, 10:00"", ""vehicle_used"": ""מיצובישי מספר רישוי 1891332"", ""means_of_communication"": ""לא צוין"", ""arrest_method"": ""חסימת כביש, ירי שוטרים, עצירת רכב לאחר השלכת האקדח"", ""motive"": ""סכסוך"", ""special_circumstances"": ""פציעת נאשם 2 מירי שוטרים, ניסיון הימלטות תוך זיגזוג בין רכבים"", ""accomplice_relationship"": ""היכרות מוקדמת בין הנאשמים"", ""police_action"": ""מעקב, חסימה, ירי לעבר הרכב"", ""location_of_weapon_disposal"": ""השלכת האקדח מהחלון הימני קדמי של הרכב"", ""injuries"": ""פצע ירי בעכוז ובירך שמאל של נאשם 2"", ""offense_location"": ""כביש 70, סמוך לצומת אחיהוד, בכניסה לקיבוץ יסעור""}"
תפ_45597-05-15,weapon,"{""offense_number"": ""סעיף 144(א)"", ""offense_type"": ""החזקת נשק"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת החזקת נשק."", ""pistol"": 0, ""submachine_gun"": 1, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מחסניות וכדורים תואמים לתת-מקלע"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""2 מחסניות, 24 כדורים"", ""storage_method"": ""על גופו, ברכב"", ""planning"": ""לא"", ""purpose"": ""סכסוך"", ""weapon_use"": ""לא"", ""weapon_type_detail"": ""תת-מקלע P.M BERETTA בקוטר 9 מ\""מ"", ""arrest_method"": ""מעצר על ידי משטרה במהלך נסיעה ברכב"", ""time_of_offense"": ""00:20"", ""date_of_offense"": ""18.5.2015"", ""location_of_offense"": ""בדרך, לאחר יציאה מהבית"", ""ammunition_storage"": ""קופסה ובה 24 כדורים"", ""plea_agreement"": ""הסדר טיעון ללא הסכמה לעניין העונש""}"
תפ_45597-11-14,weapon,"{""offense_number"": ""144 (ב2), 25, 144(א), 62(3), 169 ב', 10(א), 2"", ""offense_type"": ""ניסיון לסחור בנשק בלא רשות, החזקת נשק, נהיגה בשכרות, נהיגה ללא רישיון, נהיגה ללא ביטוח."", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, והן:\n- נהיגה בשכרות (סעיף 62(3) לפקודת התעבורה).\n- נהיגה ללא רישיון נהיגה (סעיף 10(א) לפקודת התעבורה).\n- נהיגה ללא ביטוח (סעיף 2 לפקודת ביטוח רכב מנועי)."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 1, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אקדח מסוג ברטה, רימון הלם צה\""לי"", ""how_obtained"": ""גנב"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית ריקה, כדור אחד ברכב"", ""storage_method"": ""- \""ברכב\""\n- \""מוסלק-מוסתר\"""", ""planning"": ""כן"", ""purpose"": ""בצע כסף"", ""weapon_use"": ""לא"", ""execution_method"": ""פגישה בתחנת דלק לצורך מכירה"", ""route"": ""נסיעה ברכב טויוטה מקורף בסמת טבעון לתחנת דלק בטמרה"", ""offense_time"": ""3.11.14, סמוך לשעה 21:10-21:41"", ""money_amount"": ""3200 ש\""ח במזומן"", ""communication_means"": ""פגישה פיזית, קשר מוקדם בין נאשם 1 לראאד"", ""arrest_method"": ""מעצר במהלך נסיעה, חיפוש ברכב"", ""motive"": ""רווח כספי"", ""special_circumstances"": ""נהיגה בשכרות, נהיגה ללא רישיון וללא ביטוח, שותפות בין מספר נאשמים"", ""meeting_location"": ""תחנת דלק 'יהב' בטמרה"", ""vehicle_used"": ""טויוטה קורולה מ.ר. 4525864"", ""accomplices"": ""ראאד מטר, אסמעיל מוסטפא"", ""weapon_serial_number"": ""A48178U"", ""alcohol_level"": ""320 מיקרוגרם בליטר אוויר נשוף"", ""failed_transaction"": ""הקונה בדק את האקדח וסירב לרכוש""}"
