canonical_id,extracted_citation,normalized
SH-15-04-31614-399,"תפ (ת""א) 31614-04-15",תפ_31614-04-15
SH-15-05-22448-908,"תפ (ראשל""צ) 22448-05-15",תפ_22448-05-15
SH-15-07-29790-101,תפ (עכו) 29790-07-15,תפ_29790-07-15
SH-15-07-51040-578,תפ (טב') 51040-07-15,תפ_51040-07-15
SH-15-07-41324-318,"תפ (ק""ג) 41324-07-15",תפ_41324-07-15
SH-15-07-18820-772,"תפ (ב""ש) 18820-07-15",תפ_18820-07-15
SH-15-07-3869-137,תפ (י-ם) 3869-07-15,תפ_3869-07-15
SH-15-05-44027-765,"תפ (ק""ג) 44027-05-15",תפ_44027-05-15
SH-15-07-59572-571,"תפ (ראשל""צ) 59572-07-15",תפ_59572-07-15
SH-15-08-46926-832,"תפ (ראשל""צ) 46926-08-15",תפ_46926-08-15
SH-15-08-30766-145,תפ (נת') 30766-08-15,תפ_30766-08-15
SH-15-08-53867-128,"תפ (ב""ש) 53867-08-15",תפ_53867-08-15
SH-15-08-19214-603,"תפ (ק""ג) 19214-08-15",תפ_19214-08-15
SH-15-09-11342-660,"תפ (ראשל""צ) 11342-09-15",תפ_11342-09-15
SH-15-08-19478-933,"תפ (פ""ת) 19478-08-15",תפ_19478-08-15
SH-15-07-39593-518,תפ (קריות) 39593-07-15,תפ_39593-07-15
SH-15-10-19339-697,תפ (קריות) 19339-10-15,תפ_19339-10-15
SH-15-10-27085-302,תפ (י-ם) 27085-10-15,תפ_27085-10-15
SH-15-10-27085-416,תפ (י-ם) 27085-10-15,תפ_27085-10-15
SH-15-10-27085-349,תפ (י-ם) 27085-10-15,תפ_27085-10-15
SH-15-05-22448-579,"תפ (ראשל""צ) 22448-05-15",תפ_22448-05-15
SH-15-10-27085-465,תפ (י-ם) 27085-10-15,תפ_27085-10-15
SH-15-11-27851-629,"תפ (ראשל""צ) 27851-11-15",תפ_27851-11-15
SH-15-10-48568-126,"תפ (ק""ש) 48568-10-15",תפ_48568-10-15
SH-15-10-5502-331,"תפ (כ""ס) 5502-10-15",תפ_5502-10-15
SH-15-07-57133-32,"תפ (ראשל""צ) 57133-07-15",תפ_57133-07-15
SH-15-11-21026-238,"תפ (ק""ש) 21026-11-15",תפ_21026-11-15
SH-15-11-44091-659,"תפ (ראשל""צ) 44091-11-15",תפ_44091-11-15
SH-15-10-27734-956,תפ (י-ם) 27734-10-15,תפ_27734-10-15
SH-15-11-65665-461,"תפ (ראשל""צ) 65665-11-15",תפ_65665-11-15
SH-15-10-9860-355,"תפ (ת""א) 9860-10-15",תפ_9860-10-15
SH-15-11-47820-18,תפ (רמ') 47820-11-15,תפ_47820-11-15
SH-15-11-58325-228,"תפ (ת""א) 58325-11-15",תפ_58325-11-15
SH-15-12-33019-872,"תפ (ב""ש) 33019-12-15",תפ_33019-12-15
SH-15-10-60147-75,תפ (רמ') 60147-10-15,תפ_60147-10-15
SH-16-01-19218-460,"תפ (ראשל""צ) 19218-01-16",תפ_19218-01-16
SH-15-12-2802-555,תפ (י-ם) 59518-01-13,תפ_59518-01-13
SH-16-02-10159-953,תפ (טב') 10159-02-16,תפ_10159-02-16
SH-15-11-57599-152,תפ (רמ') 57599-11-15,תפ_57599-11-15
SH-16-02-44642-151,תפ (נת') 44642-02-16,תפ_44642-02-16
SH-16-02-23322-731,"תפ (ת""א) 23322-02-16",תפ_23322-02-16
SH-15-12-22426-491,"תפ (כ""ס) 22426-12-15",תפ_22426-12-15
SH-16-01-1925-364,תפ (י-ם) 1925-01-16,תפ_1925-01-16
SH-16-02-44642-672,תפ (נת') 44642-02-16,תפ_44642-02-16
SH-16-01-17532-22,"תפ (ת""א) 17532-01-16",תפ_17532-01-16
SH-16-03-3616-10,"תפ (ק""ש) 3616-03-16",תפ_3616-03-16
SH-16-02-53784-347,"תפ (ק""ג) 53784-02-16",תפ_53784-02-16
SH-16-01-54953-49,"תפ (כ""ס) 54953-01-16",תפ_54953-01-16
SH-16-03-18952-724,"תפ (ב""ש) 18952-03-16",תפ_18952-03-16
SH-16-03-13605-272,"תפ (ב""ש) 13605-03-16",תפ_13605-03-16
SH-16-04-42494-814,תפ (טב') 42494-04-16,תפ_42494-04-16
SH-16-03-66139-55,"תפ (ראשל""צ) 66139-03-16",תפ_66139-03-16
SH-16-05-25740-13,תפ (חי') 25740-05-16,תפ_25740-05-16
SH-16-03-41514-891,תפ (י-ם) 41514-03-16,תפ_41514-03-16
SH-16-05-58242-321,"תפ (ב""ש) 58242-05-16",תפ_58242-05-16
SH-16-06-10223-274,"תפ (ק""ג) 10223-06-16",תפ_10223-06-16
SH-16-06-13508-749,"תפ (ראשל""צ) 13508-06-16",תפ_13508-06-16
SH-16-04-20510-414,"תפ (ת""א) 20510-04-16",תפ_20510-04-16
SH-16-06-59876-329,"תפ (ראשל""צ) 59876-06-16",תפ_59876-06-16
SH-16-06-66302-352,"תפ (ק""ג) 66302-06-16",תפ_66302-06-16
SH-16-06-53886-358,"תפ (ראשל""צ) 53886-06-16",תפ_53886-06-16
SH-16-07-1725-198,תפ (י-ם) 1725-07-16,תפ_1725-07-16
SH-16-06-53886-13,"תפ (ראשל""צ) 53886-06-16",תפ_53886-06-16
SH-16-06-48799-937,"תפ (ב""ש) 48799-06-16",תפ_48799-06-16
SH-16-07-3332-406,תפ (י-ם) 3332-07-16,תפ_3332-07-16
SH-16-07-36129-614,"תפ (ק""ג) 36129-07-16",תפ_36129-07-16
SH-16-07-42618-969,תפ (נת') 42618-07-16,תפ_42618-07-16
SH-16-07-42654-229,"תפ (פ""ת) 42654-07-16",תפ_42654-07-16
SH-16-04-42494-286,תפ (טב') 42494-04-16,תפ_42494-04-16
SH-16-07-43778-906,תפ (קריות) 43778-07-16,תפ_43778-07-16
SH-16-08-19606-644,תפ (נת') 19606-08-16,תפ_19606-08-16
SH-16-08-32834-926,תפ (י-ם) 32834-08-16,תפ_32834-08-16
SH-16-08-39513-618,תפ (רמ') 39513-08-16,תפ_39513-08-16
SH-16-08-54373-170,"תפ (ראשל""צ) 54373-08-16",תפ_54373-08-16
SH-16-07-29457-782,תפ (י-ם) 29457-07-16,תפ_29457-07-16
SH-16-09-20767-117,"תפ (ב""ש) 20767-09-16",תפ_20767-09-16
SH-16-06-19981-43,"תפ (כ""ס) 19981-06-16",תפ_19981-06-16
SH-16-08-19606-955,תפ (נת') 19606-08-16,תפ_19606-08-16
SH-16-10-26658-431,תפ (י-ם) 26658-10-16,תפ_26658-10-16
SH-16-09-66982-594,תפ (אש') 66982-09-16,תפ_66982-09-16
SH-16-11-22913-791,"תפ (ב""ש) 22913-11-16",תפ_22913-11-16
SH-16-09-68051-76,"תפ (ראשל""צ) 68051-09-16",תפ_68051-09-16
SH-16-11-29873-656,"תפ (ק""ג) 29873-11-16",תפ_29873-11-16
SH-16-11-57767-745,"תפ (ראשל""צ) 57767-11-16",תפ_57767-11-16
SH-16-11-28162-629,תפ (י-ם) 28162-11-16,תפ_28162-11-16
SH-16-10-6780-901,"תפ (ק""ג) 6780-10-16",תפ_6780-10-16
SH-16-09-53805-422,"תפ (פ""ת) 53805-09-16",תפ_53805-09-16
SH-16-11-62457-867,תפ (י-ם) 62457-11-16,תפ_62457-11-16
SH-16-11-54848-22,תפ (רח') 54848-11-16,תפ_54848-11-16
SH-16-11-7930-284,"תפ (כ""ס) 7930-11-16",תפ_7930-11-16
SH-16-12-17081-675,"תפ (ראשל""צ) 17081-12-16",תפ_17081-12-16
SH-17-01-44712-213,תפ (טב') 44712-01-17,תפ_44712-01-17
SH-17-02-25643-33,"תפ (ת""א) 25643-02-17",תפ_25643-02-17
SH-16-12-19437-616,תפק (י-ם) 19437-12-16,תפק_19437-12-16
SH-16-11-68578-273,תפ (י-ם) 68578-11-16,תפ_68578-11-16
SH-17-03-19683-207,תפ (י-ם) 19683-03-17,תפ_19683-03-17
SH-17-03-33143-611,"תפ (ת""א) 33143-03-17",תפ_33143-03-17
SH-17-03-47316-154,תפ (חי') 47316-03-17,תפ_47316-03-17
SH-17-03-13749-625,תפ (קריות) 13749-03-17,תפ_13749-03-17
SH-17-02-35934-56,"תפ (כ""ס) 35934-02-17",תפ_35934-02-17
SH-17-02-51089-51,תפ (רח') 51089-02-17,תפ_51089-02-17
SH-17-03-50662-449,תפ (קריות) 50662-03-17,תפ_50662-03-17
SH-17-04-13861-22,"תפ (ב""ש) 13861-04-17",תפ_13861-04-17
SH-17-04-50497-464,"תפ (ק""ג) 50497-04-17",תפ_50497-04-17
SH-17-05-42313-23,תפ (י-ם) 42313-05-17,תפ_42313-05-17
SH-17-04-7538-816,"תפ (ת""א) 7538-04-17",תפ_7538-04-17
SH-17-05-32258-330,תפ (י-ם) 412-10-16,תפ_412-10-16
SH-17-05-42272-215,תפ (י-ם) 42272-05-17,תפ_42272-05-17
SH-17-06-61004-117,תפ (אי') 61004-06-17,תפ_61004-06-17
SH-17-07-36887-11,"תפ (ת""א) 36887-07-17",תפ_36887-07-17
SH-17-05-48502-960,"תפ (ק""ג) 48502-05-17",תפ_48502-05-17
SH-17-08-37722-652,"תפ (ת""א) 37722-08-17",תפ_37722-08-17
SH-17-07-63697-131,תפ (רח') 63697-07-17,תפ_63697-07-17
SH-17-05-23282-206,"תפ (ראשל""צ) 23282-05-17",תפ_23282-05-17
SH-17-07-63976-564,תפ (רח') 63976-07-17,תפ_63976-07-17
SH-17-07-63976-721,תפ (רח') 63976-07-17,תפ_63976-07-17
SH-17-06-2275-63,"תפ (ת""א) 2275-06-17",תפ_2275-06-17
SH-17-09-43916-55,"תפ (ת""א) 43916-09-17",תפ_43916-09-17
SH-17-09-42225-284,"תפ (ק""ג) 42225-09-17",תפ_42225-09-17
SH-17-06-19211-443,"תפ (ב""ש) 19211-06-17",תפ_19211-06-17
SH-17-10-10901-192,תפ (אש') 10901-10-17,תפ_10901-10-17
SH-17-04-13861-987,"תפ (ב""ש) 13861-04-17",תפ_13861-04-17
SH-17-11-25853-522,תפ (רמ') 25853-11-17,תפ_25853-11-17
SH-17-12-28634-789,תפ (י-ם) 28634-12-17,תפ_28634-12-17
SH-17-12-45759-70,"תפ (ת""א) 45759-12-17",תפ_45759-12-17
SH-17-09-45433-781,תפ (חי') 45433-09-17,תפ_45433-09-17
SH-17-12-28634-265,תפ (י-ם) 28634-12-17,תפ_28634-12-17
SH-17-10-10689-260,"תפ (ק""ש) 10689-10-17",תפ_10689-10-17
SH-18-01-13939-950,תפ (י-ם) 13939-01-18,תפ_13939-01-18
SH-17-12-52165-663,תפ (רח') 52165-12-17,תפ_52165-12-17
SH-17-12-53251-873,"תפ (ת""א) 53251-12-17",תפ_53251-12-17
SH-18-01-19505-775,תפ (קריות) 19505-01-18,תפ_19505-01-18
SH-17-09-64144-575,"תפ (ראשל""צ) 64144-09-17",תפ_64144-09-17
SH-17-12-52165-758,תפ (רח') 52165-12-17,תפ_52165-12-17
SH-18-01-35705-798,"תפ (ראשל""צ) 35705-01-18",תפ_35705-01-18
SH-18-02-50853-626,תפ (י-ם) 50853-02-18,תפ_50853-02-18
SH-18-01-68523-60,תפ (י-ם) 68523-01-18,תפ_68523-01-18
SH-18-01-68841-23,"תפ (ב""ש) 68841-01-18",תפ_68841-01-18
SH-18-01-68523-818,תפ (י-ם) 68523-01-18,תפ_68523-01-18
SH-18-02-50853-894,תפ (י-ם) 50853-02-18,תפ_50853-02-18
SH-18-02-7430-910,"תפ (ק""ש) 7430-02-18",תפ_7430-02-18
SH-18-03-53375-593,תפ (י-ם) 53375-03-18,תפ_53375-03-18
SH-18-02-2200-55,"תפ (ק""ג) 2200-02-18",תפ_2200-02-18
SH-18-03-19691-22,"תפ (ק""ש) 19691-03-18",תפ_19691-03-18
SH-18-04-2128-299,"תפ (ק""ש) 2128-04-18",תפ_2128-04-18
SH-18-04-30377-90,"תפ (ק""ש) 30377-04-18",תפ_30377-04-18
SH-18-04-2128-395,"תפ (ק""ש) 2128-04-18",תפ_2128-04-18
SH-18-01-43815-98,תפ (י-ם) 43815-01-18,תפ_43815-01-18
SH-18-05-23278-674,עפ (י-ם) 4201/13,עפ_4201-13
SH-18-04-30377-181,"תפ (ק""ש) 30377-04-18",תפ_30377-04-18
SH-18-05-68454-668,תפ (קריות) 68454-05-18,תפ_68454-05-18
SH-18-04-50902-607,תפ (רח') 50902-04-18,תפ_50902-04-18
SH-18-05-40837-931,תפ (י-ם) 40837-05-18,תפ_40837-05-18
SH-18-06-28953-304,תפ (י-ם) 28953-06-18,תפ_28953-06-18
SH-18-05-40837-257,תפ (י-ם) 40837-05-18,תפ_40837-05-18
SH-18-02-65088-48,תפ (י-ם) 65088-02-18,תפ_65088-02-18
SH-18-05-43575-689,"תפ (ת""א) 43575-05-18",תפ_43575-05-18
SH-18-05-68454-827,תפ (קריות) 68454-05-18,תפ_68454-05-18
SH-18-06-47640-37,"תפ (ק""ג) 47640-06-18",תפ_47640-06-18
SH-18-06-67686-659,תפ (י-ם) 67686-06-18,תפ_67686-06-18
SH-18-06-62013-688,תפ (רמ') 62013-06-18,תפ_62013-06-18
SH-18-07-62490-380,תפ (י-ם) 62490-07-18,תפ_62490-07-18
SH-18-07-62490-579,תפ (י-ם) 62490-07-18,תפ_62490-07-18
SH-18-07-45232-273,תפ (חי') 45232-07-18,תפ_45232-07-18
SH-18-07-17029-433,"תפ (ק""ש) 17029-07-18",תפ_17029-07-18
SH-18-07-19909-459,תפ (נצ') 19909-07-18,תפ_19909-07-18
SH-18-07-39220-809,"תפ (כ""ס) 39220-07-18",תפ_39220-07-18
SH-18-07-17153-625,"תפ (ת""א) 17153-07-18",תפ_17153-07-18
SH-18-09-36868-748,תפ (י-ם) 36868-09-18,תפ_36868-09-18
SH-18-08-14944-258,תפ (י-ם) 14944-08-18,תפ_14944-08-18
SH-18-08-32793-34,תפ (י-ם) 32793-08-18,תפ_32793-08-18
SH-18-08-32793-48,תפ (י-ם) 32793-08-18,תפ_32793-08-18
SH-18-09-43138-11,"תפ (ראשל""צ) 43138-09-18",תפ_43138-09-18
SH-18-10-7194-454,תפ (י-ם) 7194-10-18,תפ_7194-10-18
SH-18-10-52781-5,"תפ (ק""ג) 52781-10-18",תפ_52781-10-18
SH-18-10-59541-965,"תפ (ת""א) 59541-10-18",תפ_59541-10-18
SH-18-08-42359-426,"תפ (פ""ת) 42359-08-18",תפ_42359-08-18
SH-18-10-52781-55,"תפ (ק""ג) 52781-10-18",תפ_52781-10-18
SH-18-11-70256-171,"תפ (ת""א) 70256-11-18",תפ_70256-11-18
SH-18-11-8474-726,תפ (רמ') 8474-11-18,תפ_8474-11-18
SH-18-10-44694-33,"תפ (ראשל""צ) 44694-10-18",תפ_44694-10-18
SH-18-08-59596-651,"תפ (ראשל""צ) 59596-08-18",תפ_59596-08-18
SH-19-01-46057-800,"תפ (ב""ש) 46057-01-19",תפ_46057-01-19
SH-18-11-9183-902,תפ (רמ') 9183-11-18,תפ_9183-11-18
SH-18-12-53769-581,תפ (י-ם) 53769-12-18,תפ_53769-12-18
SH-19-01-43360-138,תפ (י-ם) 43360-01-19,תפ_43360-01-19
SH-19-01-63774-166,תפ (י-ם) 63774-01-19,תפ_63774-01-19
SH-19-01-50038-681,תפ (י-ם) 50038-01-19,תפ_50038-01-19
SH-19-01-7349-510,תפ (י-ם) 7349-01-19,תפ_7349-01-19
SH-19-01-51354-408,תפ (קריות) 51354-01-19,תפ_51354-01-19
SH-19-01-51354-531,תפ (קריות) 51354-01-19,תפ_51354-01-19
SH-19-03-56513-53,תפ (י-ם) 56513-03-19,תפ_56513-03-19
SH-19-02-72132-27,"תפ (ב""ש) 72132-02-19",תפ_72132-02-19
SH-19-03-67133-946,תפ (י-ם) 67133-03-19,תפ_67133-03-19
SH-19-04-2848-138,תפ (עכו) 2848-04-19,תפ_2848-04-19
SH-19-02-57089-11,"תפ (ת""א) 57089-02-19",תפ_57089-02-19
SH-19-04-51803-60,תפ (רמ') 51803-04-19,תפ_51803-04-19
SH-19-04-1463-33,"תפ (ק""ג) 1463-04-19",תפ_1463-04-19
SH-19-06-28194-790,תפ (י-ם) 28194-06-19,תפ_28194-06-19
SH-18-11-30964-675,"תפ (ראשל""צ) 30964-11-18",תפ_30964-11-18
SH-19-08-52402-55,"תפ (ת""א) 52402-08-19",תפ_52402-08-19
SH-19-06-25934-467,תפ (רח') 25934-06-19,תפ_25934-06-19
SH-19-01-77409-11,"תפ (ראשל""צ) 77409-01-19",תפ_77409-01-19
SH-19-09-36367-373,"תפ (ראשל""צ) 36367-09-19",תפ_36367-09-19
SH-19-09-20339-284,"תפ (ת""א) 20339-09-19",תפ_20339-09-19
SH-19-09-36367-851,"תפ (ראשל""צ) 36367-09-19",תפ_36367-09-19
SH-19-09-36367-849,"תפ (ראשל""צ) 36367-09-19",תפ_36367-09-19
SH-19-09-36367-685,"תפ (ראשל""צ) 36367-09-19",תפ_36367-09-19
SH-19-10-26521-664,תפ (י-ם) 26521-10-19,תפ_26521-10-19
SH-19-09-7788-259,"תפ (ת""א) 7788-09-19",תפ_7788-09-19
SH-19-11-47336-767,תפ (נת') 47336-11-19,תפ_47336-11-19
SH-19-05-16690-311,"תפ (פ""ת) 16690-05-19",תפ_16690-05-19
SH-19-11-1488-11,"תפ (ת""א) 1488-11-19",תפ_1488-11-19
SH-19-10-52372-558,"תפ (ת""א) 52372-10-19",תפ_52372-10-19
SH-19-10-54408-692,תפ (י-ם) 54408-10-19,תפ_54408-10-19
SH-19-12-24788-101,"תפ (ת""א) 24788-12-19",תפ_24788-12-19
SH-19-11-6270-265,"תפ (ב""ש) 6270-11-19",תפ_6270-11-19
SH-19-11-52720-512,"תפ (ב""ש) 52720-11-19",תפ_52720-11-19
SH-19-12-18353-11,"תפ (ת""א) 18353-12-19",תפ_18353-12-19
SH-19-12-15458-525,"תפ (ב""ש) 15458-12-19",תפ_15458-12-19
SH-19-12-25893-298,תפ (י-ם) 25893-12-19,תפ_25893-12-19
SH-20-01-31536-50,תפ (י-ם) 31536-01-20,תפ_31536-01-20
SH-19-12-42608-433,"תפ (כ""ס) 42608-12-19",תפ_42608-12-19
SH-19-12-56624-363,"תפ (כ""ס) 56624-12-19",תפ_56624-12-19
SH-20-01-42413-18,תפ (י-ם) 42413-01-20,תפ_42413-01-20
SH-20-01-25269-371,תפ (י-ם) 25269-01-20,תפ_25269-01-20
SH-20-04-2840-792,תפ (רח') 2840-04-20,תפ_2840-04-20
SH-20-05-25147-608,"תפ (ת""א) 25147-05-20",תפ_25147-05-20
SH-20-05-48893-32,תפ (אש') 48893-05-20,תפ_48893-05-20
SH-20-02-22555-685,תפ (י-ם) 22555-02-20,תפ_22555-02-20
SH-19-06-25934-814,תפ (רח') 25934-06-19,תפ_25934-06-19
SH-20-04-35008-567,"תפ (ב""ש) 35008-04-20",תפ_35008-04-20
SH-20-06-15974-239,תפ (רמ') 15974-06-20,תפ_15974-06-20
SH-20-05-51943-211,"תפ (ב""ש) 51943-05-20",תפ_51943-05-20
SH-20-06-18846-850,תפ (י-ם) 18846-06-20,תפ_18846-06-20
SH-20-06-31602-668,"תפ (ב""ש) 31602-06-20",תפ_31602-06-20
SH-20-06-31806-182,תפ (י-ם) 31806-06-20,תפ_31806-06-20
SH-20-06-28107-292,תפ (אי') 28107-06-20,תפ_28107-06-20
SH-19-06-27864-896,תפ (נצ') 27864-06-19,תפ_27864-06-19
SH-20-05-62070-251,תפ (קריות) 62070-05-20,תפ_62070-05-20
SH-20-06-50360-874,"תפ (פ""ת) 50360-06-20",תפ_50360-06-20
SH-20-07-1169-39,תפ (אי') 1169-07-20,תפ_1169-07-20
SH-20-07-18049-650,"תפ (ב""ש) 18049-07-20",תפ_18049-07-20
SH-20-07-18049-278,"תפ (ב""ש) 18049-07-20",תפ_18049-07-20
SH-20-07-18049-647,"תפ (ב""ש) 18049-07-20",תפ_18049-07-20
SH-20-07-32709-11,"תפ (ת""א) 32709-07-20",תפ_32709-07-20
SH-20-07-64753-11,"תפ (ת""א) 64753-07-20",תפ_64753-07-20
SH-20-07-27213-551,תפ (י-ם) 27213-07-20,תפ_27213-07-20
SH-20-08-33015-842,תפ (י-ם) 33015-08-20,תפ_33015-08-20
SH-20-07-8440-55,"תפ (ת""א) 8440-07-20",תפ_8440-07-20
SH-20-09-10229-2,תפ (י-ם) 10229-09-20,תפ_10229-09-20
SH-20-06-30401-306,"תפ (ת""א) 30401-06-20",תפ_30401-06-20
SH-20-09-1390-114,תפ (י-ם) 1390-09-20,תפ_1390-09-20
SH-20-09-22577-306,"תפ (ב""ש) 22577-09-20",תפ_22577-09-20
SH-20-10-19830-495,"תפ (ק""ג) 19830-10-20",תפ_19830-10-20
SH-20-10-26868-16,"תפ (ב""ש) 26868-10-20",תפ_26868-10-20
SH-20-10-27605-130,תפ (י-ם) 27605-10-20,תפ_27605-10-20
SH-20-07-32597-33,תפ (נת') 32597-07-20,תפ_32597-07-20
SH-20-11-14693-747,תפ (רמ') 14693-11-20,תפ_14693-11-20
SH-20-10-9582-695,תפ (י-ם) 9582-10-20,תפ_9582-10-20
SH-20-11-18145-712,תפ (נת') 18145-11-20,תפ_18145-11-20
SH-20-02-5858-642,"תפ (פ""ת) 5858-02-20",תפ_5858-02-20
SH-20-12-43226-44,תפ (נת') 43226-12-20,תפ_43226-12-20
SH-20-11-32486-19,"תפ (ב""ש) 32486-11-20",תפ_32486-11-20
SH-20-12-35876-546,"תפ (ק""ג) 35876-12-20",תפ_35876-12-20
SH-20-06-38631-716,"תפ (ב""ש) 38631-06-20",תפ_38631-06-20
SH-20-12-43456-887,"תפ (ת""א) 43456-12-20",תפ_43456-12-20
SH-21-01-12167-839,תפ (י-ם) 12167-01-21,תפ_12167-01-21
SH-20-12-43226-601,תפ (נת') 43226-12-20,תפ_43226-12-20
SH-21-01-52725-716,"תפ (ק""ג) 52725-01-21",תפ_52725-01-21
SH-21-01-52725-55,"תפ (ק""ג) 52725-01-21",תפ_52725-01-21
SH-21-02-12904-440,"תפ (ק""ג) 12904-02-21",תפ_12904-02-21
SH-21-03-10221-22,"תפ (ב""ש) 10221-03-21",תפ_10221-03-21
SH-21-02-6677-639,תפ (קריות) 6677-02-21,תפ_6677-02-21
SH-21-03-20805-136,תפ (י-ם) 20805-03-21,תפ_20805-03-21
SH-21-01-51776-865,תפ (קריות) 51776-01-21,תפ_51776-01-21
SH-21-03-37960-22,"תפ (ת""א) 37960-03-21",תפ_37960-03-21
SH-21-03-48046-143,תפ (י-ם) 48046-03-21,תפ_48046-03-21
SH-21-03-27506-580,"תפ (ב""ש) 27506-03-21",תפ_27506-03-21
SH-21-03-51811-590,"תפ (ב""ש) 51811-03-21",תפ_51811-03-21
SH-21-03-59067-77,"תפ (ב""ש) 59067-03-21",תפ_59067-03-21
SH-21-04-30806-515,"תפ (ראשל""צ) 30806-04-21",תפ_30806-04-21
SH-21-03-43253-586,"תפ (ב""ש) 43253-03-21",תפ_43253-03-21
SH-21-04-64588-269,"תפ (ת""א) 64588-04-21",תפ_64588-04-21
SH-21-03-13774-449,תפ (נצ') 13774-03-21,תפ_13774-03-21
SH-21-04-49293-292,"תפ (ב""ש) 49293-04-21",תפ_49293-04-21
SH-21-06-24494-306,"תפ (בי""ש) 24494-06-21",תפ_24494-06-21
SH-21-07-31735-870,תפ (י-ם) 31735-07-21,תפ_31735-07-21
SH-21-06-39568-795,תפ (י-ם) 39568-06-21,תפ_39568-06-21
SH-21-07-52234-240,תפ (י-ם) 52234-07-21,תפ_52234-07-21
SH-21-08-21085-23,תפ (י-ם) 21085-08-21,תפ_21085-08-21
SH-21-07-40686-667,תפ (רמ') 40686-07-21,תפ_40686-07-21
SH-21-08-1054-55,"תפ (ק""ג) 1054-08-21",תפ_1054-08-21
SH-21-05-46422-55,"תפ (ק""ג) 46422-05-21",תפ_46422-05-21
SH-21-08-35676-701,"תפ (ב""ש) 35676-08-21",תפ_35676-08-21
SH-21-10-34898-835,תפ (י-ם) 34898-10-21,תפ_34898-10-21
SH-21-09-16520-768,"תפ (ק""ג) 16520-09-21",תפ_16520-09-21
SH-21-08-51251-1,תפ (חד') 51251-08-21,תפ_51251-08-21
SH-21-10-19908-996,תפ (י-ם) 19908-10-21,תפ_19908-10-21
SH-21-08-49932-22,"תפ (ק""ג) 49932-08-21",תפ_49932-08-21
SH-21-10-4559-846,תפ (חד') 4559-10-21,תפ_4559-10-21
SH-21-10-35051-510,"תפ (ב""ש) 35051-10-21",תפ_35051-10-21
SH-21-11-44015-44,"תפ (ק""ג) 44015-11-21",תפ_44015-11-21
SH-21-04-62893-847,תפ (י-ם) 62893-04-21,תפ_62893-04-21
SH-21-11-10108-816,תפ (רח') 10108-11-21,תפ_10108-11-21
SH-21-11-4730-913,"תפ (ב""ש) 4730-11-21",תפ_4730-11-21
SH-21-09-16520-44,"תפ (ק""ג) 16520-09-21",תפ_16520-09-21
SH-21-11-51006-4,תפ (חד') 51006-11-21,תפ_51006-11-21
SH-21-11-51006-606,תפ (חד') 51006-11-21,תפ_51006-11-21
SH-21-11-65399-296,תפ (י-ם) 65399-11-21,תפ_65399-11-21
SH-21-11-9844-656,"תפ (כ""ס) 9844-11-21",תפ_9844-11-21
SH-21-11-9844-724,"תפ (כ""ס) 9844-11-21",תפ_9844-11-21
SH-21-11-61258-149,"תפ (ב""ש) 61258-11-21",תפ_61258-11-21
SH-21-10-8887-261,תפ (אש') 8887-10-21,תפ_8887-10-21
SH-21-12-13583-341,"תפ (ק""ג) 13583-12-21",תפ_13583-12-21
SH-21-12-16952-153,"תפ (ב""ש) 16952-12-21",תפ_16952-12-21
SH-21-12-56094-133,"תפ (ק""ג) 56094-12-21",תפ_56094-12-21
SH-21-12-14236-456,"תפ (ראשל""צ) 14236-12-21",תפ_14236-12-21
SH-22-01-35813-174,תפ (י-ם) 35813-01-22,תפ_35813-01-22
SH-22-01-1387-181,תפ (אי') 1387-01-22,תפ_1387-01-22
SH-22-01-1387-719,תפ (אי') 1387-01-22,תפ_1387-01-22
SH-22-01-5464-573,"תפ (בי""ש) 5464-01-22",תפ_5464-01-22
SH-21-09-927-108,"תפ (ת""א) 927-09-21",תפ_927-09-21
SH-22-02-8828-185,תפ (י-ם) 8828-02-22,תפ_8828-02-22
SH-22-01-57425-194,תפ (י-ם) 57425-01-22,תפ_57425-01-22
SH-21-12-56094-22,"תפ (ק""ג) 56094-12-21",תפ_56094-12-21
SH-22-01-66889-11,"תפ (ק""ג) 66889-01-22",תפ_66889-01-22
SH-21-11-67545-746,תפ (י-ם) 67545-11-21,תפ_67545-11-21
SH-22-03-7486-500,תפ (אש') 7486-03-22,תפ_7486-03-22
SH-22-03-17242-16,"תפ (ק""ג) 17242-03-22",תפ_17242-03-22
SH-22-05-20884-4,"תפ (ת""א) 20884-05-22",תפ_20884-05-22
SH-22-05-12130-562,תפ (י-ם) 12130-05-22,תפ_12130-05-22
SH-22-03-66877-310,תפ (רח') 66877-03-22,תפ_66877-03-22
SH-22-03-10427-452,תפ (אש') 10427-03-22,תפ_10427-03-22
SH-22-05-25502-112,"תפ (ב""ש) 25502-05-22",תפ_25502-05-22
SH-22-05-29453-672,"תפ (ת""א) 29453-05-22",תפ_29453-05-22
SH-22-05-7236-698,תפ (נת') 7236-05-22,תפ_7236-05-22
SH-22-06-44163-112,תפ (קריות) 44163-06-22,תפ_44163-06-22
SH-22-06-43840-239,תפ (נת') 43840-06-22,תפ_43840-06-22
SH-22-06-50969-671,"תפ (ב""ש) 50969-06-22",תפ_50969-06-22
SH-22-07-13113-373,תפ (רמ') 13113-07-22,תפ_13113-07-22
SH-22-07-16406-22,"תפ (ק""ג) 16406-07-22",תפ_16406-07-22
SH-22-05-59800-299,תפ (רמ') 59800-05-22,תפ_59800-05-22
