verdict_1,verdict_2,similarity_score,source_batch
תפ_10689-10-17,תפ_24551-06-22,35,main
עפ_6029-03,תפ_31425-08-20,25,main
תפ_46896-11-15,תפ_46967-02-21,68,main
תפ_34108-01-23,תפ_49376-01-24,30,main
תפ_44415-01-17,תפ_8444-04-23,25,main
תפ_52145-01-20,תפ_62573-05-18,45,main
תפ_47396-07-19,תפ_6800-09-13,75,main
תפ_17642-11-20,תפ_25806-05-22,25,main
תפ_33666-05-15,תפ_6659-02-21,20,main
תפ_21384-01-23,תפ_59329-02-18,45,main
תפ_29457-07-16,תפ_42164-10-19,35,main
תפ_12143-06-20,תפ_15747-08-22,35,main
תפ_35202-10-15,תפ_55353-01-21,38,main
תפ_21355-08-18,תפ_5391-02-20,15,main
תפ_40650-03-22,תפ_45874-03-19,35,main
תפ_34787-05-20,תפ_8444-04-23,15,main
תפ_20197-01-22,תפ_24551-06-22,35,main
תפ_12143-06-20,תפ_65302-03-22,35,main
תפ_13236-03-18,תפ_59888-08-22,15,main
תפ_27103-01-18,תפ_39424-11-22,45,main
תפ_66306-03-19,תפ_6749-09-22,30,main
תפ_17415-10-21,תפ_57341-02-23,30,main
תפ_20354-10-21,תפ_58966-01-18,60,main
תפ_11220-12-18,תפ_28234-05-21,20,main
תפ_37850-05-17,תפ_42653-08-23,45,main
תפ_2275-06-17,תפ_39568-06-21,30,main
תפ_1990-11-22,תפ_8444-04-23,20,main
תפ_12143-06-20,תפ_5496-11-20,35,main
תפ_36831-09-13,תפ_40892-01-24,35,main
תפ_20538-11-17,תפ_30197-04-17,35,main
תפ_13598-05-23,תפ_14578-04-19,70,main
תפ_14963-02-23,תפ_21280-11-18,35,main
תפ_11220-12-18,תפ_66982-09-16,20,main
תפ_1169-07-20,תפ_36431-04-15,45,main
תפ_51123-01-12,תפ_64711-01-19,55,main
תפ_18846-06-20,תפ_28157-02-23,35,main
תפ_24239-05-17,תפ_34823-01-23,55,main
תפ_21059-03-16,תפ_45480-02-19,85,main
תפ_16826-04-18,תפ_19902-12-16,85,main
תפ_16540-08-21,תפ_56624-12-19,65,main
תפ_2599-09-17,תפ_33666-05-15,65,main
תפ_30039-04-20,תפ_34353-03-17,35,main
תפ_11017-08-14,תפ_1127-05-20,55,main
תפ_16097-08-21,תפ_34108-01-23,45,main
תפ_18846-06-20,תפ_36422-07-13,25,main
תפ_21503-07-23,תפ_48983-06-18,55,main
תפ_13113-07-22,תפ_28480-03-20,35,main
תפ_12143-06-20,תפ_39034-01-18,30,main
תפ_42164-10-19,תפ_4730-11-21,25,main
תפ_31425-08-20,תפ_36422-07-13,45,main
תפ_21873-05-14,תפ_3673-04-18,65,main
תפ_30538-02-19,תפ_6749-09-22,55,main
תפ_17677-04-17,תפ_38578-12-20,85,main
תפ_25537-07-24,תפ_50860-02-20,35,main
תפ_28736-03-20,תפ_57910-06-24,10,main
תפ_21471-09-22,תפ_34787-05-20,85,main
תפ_26032-04-14,תפ_65884-10-13,25,main
עפ_6029-03,תפ_15747-08-22,20,main
תפ_20513-06-20,תפ_70374-11-20,35,main
תפ_25806-05-22,תפ_39312-12-15,75,main
תפ_3766-09-21,תפ_5649-09-21,18,main
תפ_54543-06-21,תפ_8900-11-22,38,main
תפ_25934-06-19,תפ_51810-03-15,30,main
תפ_46967-02-21,תפ_65884-10-13,55,main
תפ_28480-03-20,תפ_39647-01-20,25,main
עפ_6029-03,תפ_15263-09-18,25,main
תפ_47757-02-18,תפ_57425-01-22,45,main
תפ_39647-01-20,תפ_40063-03-18,65,main
תפ_5076-04-22,תפ_65763-12-19,65,main
תפ_14578-04-19,תפ_69278-05-18,75,main
תפ_45516-08-21,תפ_59811-06-20,90,main
תפ_35202-10-15,תפ_70374-11-20,38,main
תפ_21339-07-21,תפ_7027-07-19,35,main
תפ_10812-12-21,תפ_52567-05-23,85,main
תפ_17023-12-18,תפ_686-05-21,20,main
תפ_19827-06-15,תפ_42653-08-23,30,main
תפ_47474-01-14,תפ_70374-11-20,45,main
תפ_1838-02-16,תפ_35208-03-22,65,main
תפ_60101-01-17,תפ_824-06-17,20,main
תפ_36801-10-22,תפ_65884-10-13,35,main
תפ_4460-04-18,תפ_48194-05-22,85,main
תפ_20482-10-16,תפ_33439-01-21,90,main
תפ_35568-01-23,תפ_52165-12-17,30,main
תפ_26792-04-16,תפ_45012-03-20,65,main
תפ_47640-06-18,תפ_67471-06-18,65,main
תפ_25332-01-18,תפ_39259-05-22,75,main
תפ_32174-07-20,תפ_3667-07-15,30,main
תפ_49401-08-15,תפ_62092-06-16,72,main
תפ_59586-01-14,תפ_60385-08-16,45,main
תפ_10689-10-17,תפ_6659-02-21,35,main
תפ_11739-03-21,תפ_7027-07-19,35,main
תפ_1057-05-15,תפ_39424-11-22,20,main
תפ_52504-10-20,תפ_66114-01-23,15,main
תפ_3766-09-21,תפ_48281-08-18,10,main
תפ_12469-10-16,תפ_47757-02-18,15,main
תפ_20513-06-20,תפ_36823-02-21,30,main
תפ_35299-09-23,תפ_45433-09-17,35,main
תפ_30538-02-19,תפ_3766-09-21,30,main
תפ_27470-02-18,תפ_29832-08-15,55,main
תפ_14553-12-23,תפ_4730-11-21,25,main
תפ_45874-03-19,תפ_6997-06-18,35,main
תפ_25332-01-18,תפ_32174-07-20,35,main
תפ_52165-12-17,תפ_70374-11-20,35,main
תפ_28157-02-23,תפ_5391-02-20,20,main
תפ_45480-02-19,תפ_52567-05-23,75,main
תפ_33024-01-18,תפ_6749-09-22,35,main
תפ_57912-07-14,תפ_60454-06-16,58,main
תפ_12111-12-12,תפ_51504-02-20,45,main
תפ_11370-07-16,תפ_31276-05-19,30,main
תפ_43394-11-19,תפ_4488-05-22,30,main
תפ_46786-01-23,תפ_5496-11-20,35,main
תפ_21355-08-18,תפ_30197-04-17,25,main
תפ_30197-04-17,תפ_40063-03-18,65,main
תפ_14578-04-19,תפ_52785-01-20,85,main
תפ_42164-10-19,תפ_52165-12-17,15,main
תפ_39214-12-15,תפ_5649-09-21,30,main
תפ_39424-11-22,תפ_70374-11-20,65,main
תפ_50860-02-20,תפ_57341-02-23,20,main
תפ_45012-03-20,תפ_52785-01-20,85,main
תפ_19827-06-15,תפ_50860-02-20,25,main
תפ_15587-10-21,תפ_56059-07-17,65,main
תפ_23577-02-19,תפ_48239-03-20,90,main
תפ_15747-08-22,תפ_3526-04-21,18,main
תפ_45874-03-19,תפ_50059-04-15,35,main
תפ_32817-12-14,תפ_45433-09-17,22,main
תפ_10316-06-13,תפ_30678-02-22,65,main
תפ_46967-02-21,תפ_62573-05-18,35,main
תפ_42164-10-19,תפ_5649-09-21,20,main
תפ_10108-11-21,תפ_70374-11-20,30,main
תפ_5341-07-19,תפ_7325-10-16,65,main
תפ_17023-12-18,תפ_32956-11-20,25,main
תפ_37850-05-17,תפ_67473-10-21,55,main
תפ_13749-03-17,תפ_824-06-17,85,main
תפ_4488-05-22,תפ_60101-01-17,20,main
תפ_26792-04-16,תפ_27735-02-21,65,main
תפ_15457-09-18,תפ_56624-12-19,55,main
תפ_18846-06-20,תפ_35074-05-17,55,main
תפ_12143-06-20,תפ_25537-07-24,55,main
תפ_23142-09-14,תפ_65292-07-23,28,main
תפ_4730-11-21,תפ_66982-09-16,45,main
תפ_42361-08-23,תפ_73652-01-18,85,main
תפ_62794-11-21,תפ_66982-09-16,20,main
תפ_20767-09-16,תפ_71059-03-19,45,main
תפ_31425-08-20,תפ_66306-03-19,30,main
תפ_42116-04-17,תפ_42164-10-19,25,main
תפ_14578-04-19,תפ_25458-11-18,90,main
תפ_49034-02-19,תפ_73906-12-20,90,main
תפ_31736-06-21,תפ_52785-01-20,20,main
תפ_30197-04-17,תפ_5911-11-16,55,main
תפ_28615-01-22,תפ_45055-01-22,20,main
תפ_18846-06-20,תפ_66306-03-19,30,main
תפ_42734-08-23,תפ_45199-01-22,70,main
תפ_20513-06-20,תפ_25835-05-18,30,main
תפ_12708-04-14,תפ_4719-02-23,45,main
תפ_52567-05-23,תפ_56566-08-20,20,main
עפ_6029-03,תפ_47304-02-18,25,main
תפ_20538-11-17,תפ_35202-10-15,35,main
תפ_25835-05-18,תפ_53373-04-13,65,main
תפ_15425-02-14,תפ_69281-11-20,80,main
תפ_16097-08-21,תפ_17677-04-17,90,main
תפ_17715-07-18,תפ_42116-04-17,35,main
תפ_41189-09-15,תפ_66982-09-16,35,main
תפ_32956-11-20,תפ_45480-02-19,75,main
תפ_30408-02-19,תפ_35274-02-19,95,main
תפ_7430-02-18,תפ_7926-08-19,65,main
תפ_57043-06-16,תפ_67105-12-14,35,main
תפ_34271-10-18,תפ_62573-05-18,62,main
תפ_21339-07-21,תפ_65884-10-13,35,main
תפ_28157-02-23,תפ_3766-09-21,25,main
תפ_39214-12-15,תפ_60454-06-16,65,main
תפ_38531-11-18,תפ_45433-09-17,45,main
תפ_46173-08-15,תפ_5649-09-21,18,main
תפ_11220-12-18,תפ_31425-08-20,65,main
תפ_11017-08-14,תפ_6997-06-18,55,main
תפ_47304-02-18,תפ_57341-02-23,45,main
תפ_15458-12-19,תפ_49910-06-21,65,main
תפ_53127-06-16,תפ_65884-10-13,35,main
תפ_13048-04-21,תפ_51797-01-21,75,main
תפ_12130-05-22,תפ_45433-09-17,35,main
תפ_14611-12-21,תפ_25150-08-23,35,main
תפ_19827-06-15,תפ_57425-01-22,30,main
תפ_22021-09-22,תפ_40892-01-24,65,main
תפ_63029-12-20,תפ_986-06-21,45,main
תפ_4632-02-22,תפ_54036-06-19,35,main
תפ_15972-06-20,תפ_42543-06-14,45,main
תפ_20354-10-21,תפ_48071-01-23,30,main
תפ_21503-07-23,תפ_67473-10-21,55,main
תפ_31736-06-21,תפ_52567-05-23,10,main
תפ_52567-05-23,תפ_62070-05-20,65,main
תפ_33040-09-24,תפ_50059-04-15,25,main
תפ_17023-12-18,תפ_1838-02-16,45,main
תפ_28397-10-19,תפ_33200-05-20,85,main
תפ_25458-11-18,תפ_33916-02-22,85,main
תפ_16540-08-21,תפ_47757-02-18,35,main
תפ_20538-11-17,תפ_66982-09-16,35,main
תפ_21162-10-19,תפ_5649-09-21,35,main
תפ_39214-12-15,תפ_42164-10-19,35,main
תפ_36033-05-22,תפ_52145-01-20,55,main
תפ_23142-09-14,תפ_5778-09-20,65,main
תפ_21284-10-19,תפ_6970-05-22,45,main
תפ_27735-02-21,תפ_686-05-21,85,main
תפ_35202-10-15,תפ_42827-10-18,38,main
תפ_14553-12-23,תפ_30678-02-22,20,main
תפ_20482-10-16,תפ_44477-08-20,85,main
תפ_52165-12-17,תפ_57425-01-22,25,main
תפ_33475-10-17,תפ_51036-08-15,72,main
תפ_23142-09-14,תפ_7027-07-19,38,main
תפ_28157-02-23,תפ_5911-11-16,45,main
תפ_42116-04-17,תפ_45433-09-17,25,main
תפ_32174-07-20,תפ_60842-12-14,30,main
תפ_31746-10-22,תפ_56566-08-20,25,main
תפ_17677-04-17,תפ_52567-05-23,80,main
תפ_14615-05-21,תפ_16723-07-14,65,main
תפ_11739-03-21,תפ_30310-09-23,55,main
תפ_17415-10-21,תפ_30678-02-22,20,main
תפ_16540-08-21,תפ_67473-10-21,55,main
תפ_33666-05-15,תפ_46967-02-21,65,main
תפ_25537-07-24,תפ_36801-10-22,35,main
תפ_35389-01-21,תפ_46118-07-24,85,main
תפ_11017-08-14,תפ_29457-07-16,35,main
תפ_1197-11-21,תפ_35568-01-23,40,main
תפ_30278-05-12,תפ_47908-06-19,75,main
תפ_10108-11-21,תפ_17415-10-21,18,main
תפ_33541-02-20,תפ_37468-09-16,28,main
תפ_35571-06-24,תפ_50631-06-23,55,main
תפ_28234-05-21,תפ_42156-05-22,25,main
תפ_33040-09-24,תפ_40650-03-22,20,main
תפ_18353-12-19,תפ_50203-09-23,10,main
תפ_2599-09-17,תפ_6997-06-18,40,main
תפ_31746-10-22,תפ_52567-05-23,70,main
תפ_4460-04-18,תפ_69278-05-18,72,main
תפ_16958-01-14,תפ_3818-01-24,75,main
תפ_17642-11-20,תפ_8633-04-15,75,main
תפ_47474-01-14,תפ_5496-11-20,55,main
תפ_11220-12-18,תפ_65292-07-23,55,main
תפ_31425-08-20,תפ_8444-04-23,10,main
תפ_18320-05-19,תפ_30377-04-18,75,main
תפ_73652-01-18,תפ_8203-05-23,45,main
תפ_28847-09-20,תפ_57910-06-24,85,main
תפ_10108-11-21,תפ_27103-01-18,32,main
תפ_23659-04-22,תפ_6970-05-22,85,main
תפ_25806-05-22,תפ_6997-06-18,30,main
תפ_12834-03-18,תפ_14578-04-19,65,main
תפ_38578-12-20,תפ_52785-01-20,80,main
תפ_26521-10-19,תפ_57425-01-22,40,main
תפ_48983-06-18,תפ_60842-12-14,30,main
תפ_11739-03-21,תפ_61392-09-16,55,main
תפ_31419-11-20,תפ_37468-09-16,70,main
תפ_33024-01-18,תפ_39034-01-18,35,main
תפ_22715-06-17,תפ_49401-08-15,80,main
תפ_25332-01-18,תפ_6047-11-19,65,main
תפ_11739-03-21,תפ_52205-06-22,20,main
תפ_46896-11-15,תפ_53373-04-13,35,main
תפ_41597-11-23,תפ_48479-07-22,35,main
תפ_41189-09-15,תפ_51504-02-20,45,main
עפ_6029-03,תפ_35074-05-17,25,main
תפ_35074-05-17,תפ_6110-09-17,62,main
תפ_30197-04-17,תפ_35074-05-17,85,main
תפ_21355-08-18,תפ_51810-03-15,70,main
תפ_28157-02-23,תפ_53373-04-13,55,main
תפ_17415-10-21,תפ_2599-09-17,30,main
תפ_19830-10-20,תפ_41189-09-15,45,main
תפ_11739-03-21,תפ_69278-05-18,20,main
תפ_56566-08-20,תפ_62070-05-20,20,main
תפ_13236-03-18,תפ_41876-08-23,10,main
תפ_14553-12-23,תפ_70374-11-20,35,main
תפ_1197-11-21,תפ_59971-01-17,35,main
תפ_49244-01-22,תפ_65292-07-23,55,main
תפ_35299-09-23,תפ_8633-04-15,35,main
תפ_28480-03-20,תפ_6316-09-20,30,main
תפ_11370-07-16,תפ_8633-04-15,35,main
תפ_5391-02-20,תפ_57341-02-23,35,main
תפ_2211-11-19,תפ_52785-01-20,80,main
תפ_15972-06-20,תפ_54205-05-15,35,main
תפ_44477-08-20,תפ_51797-01-21,65,main
תפ_12143-06-20,תפ_56624-12-19,25,main
עפ_6029-03,תפ_5775-02-18,25,main
תפ_35074-05-17,תפ_46039-04-17,65,main
תפ_29457-07-16,תפ_8633-04-15,60,main
תפ_25537-07-24,תפ_57425-01-22,30,main
תפ_39034-01-18,תפ_49875-05-23,25,main
תפ_1057-05-15,תפ_33439-01-21,20,main
תפ_37696-03-23,תפ_9860-10-15,60,main
תפ_3256-16,תפ_66306-03-19,15,main
תפ_45874-03-19,תפ_47757-02-18,30,main
תפ_26839-11-16,תפ_33666-05-15,25,main
תפ_28234-05-21,תפ_33040-09-24,20,main
תפ_34353-03-17,תפ_4460-04-18,45,main
תפ_23659-04-22,תפ_57910-06-24,70,main
תפ_10108-11-21,תפ_21355-08-18,20,main
תפ_4719-02-23,תפ_51149-02-22,65,main
תפ_30197-04-17,תפ_57912-07-14,35,main
תפ_21605-07-13,תפ_7926-08-19,55,main
תפ_69278-05-18,תפ_824-06-17,65,main
תפ_31425-08-20,תפ_5496-11-20,55,main
תפ_2679-03-18,תפ_45480-02-19,75,main
תפ_49244-01-22,תפ_65884-10-13,35,main
תפ_30643-03-18,תפ_4258-07-15,38,main
תפ_23190-04-21,תפ_33200-05-20,75,main
תפ_21384-01-23,תפ_45433-09-17,55,main
תפ_23774-03-17,תפ_45433-09-17,25,main
תפ_23408-05-15,תפ_69278-05-18,20,main
תפ_46173-08-15,תפ_5496-11-20,55,main
תפ_24953-08-24,תפ_66982-09-16,55,main
תפ_34197-11-21,תפ_35865-07-17,20,main
תפ_21991-04-20,תפ_69278-05-18,75,main
תפ_50998-12-18,תפ_7906-06-15,55,main
תפ_16540-08-21,תפ_44129-09-19,65,main
תפ_33866-12-15,תפ_62794-11-21,25,main
תפ_31425-08-20,תפ_31736-06-21,45,main
תפ_11017-08-14,תפ_59888-08-22,35,main
תפ_33439-01-21,תפ_3526-04-21,20,main
תפ_45433-09-17,תפ_4730-11-21,45,main
תפ_23282-05-17,תפ_32817-12-14,25,main
תפ_40650-03-22,תפ_44540-10-20,60,main
תפ_26032-04-14,תפ_59971-01-17,25,main
תפ_27961-04-18,תפ_8900-11-22,35,main
תפ_46786-01-23,תפ_65292-07-23,30,main
תפ_27103-01-18,תפ_67473-10-21,68,main
תפ_72132-02-19,תפ_9582-10-20,30,main
תפ_4435-11-17,תפ_737-10-13,85,main
תפ_16540-08-21,תפ_21503-07-23,60,main
תפ_32174-07-20,תפ_46173-08-15,85,main
תפ_33439-01-21,תפ_5911-11-16,30,main
תפ_34792-10-18,תפ_4730-11-21,20,main
תפ_37932-05-20,תפ_62073-03-19,65,main
תפ_33541-02-20,תפ_38574-12-18,20,main
תפ_35202-10-15,תפ_49875-05-23,30,main
תפ_19393-03-17,תפ_43263-03-21,65,main
תא_40004-08-18,תפ_58603-06-21,28,main
תפ_11739-03-21,תפ_34197-11-21,20,main
תפ_16540-08-21,תפ_23443-04-21,45,main
תפ_26792-04-16,תפ_69278-05-18,65,main
תפ_39214-12-15,תפ_5775-02-18,25,main
תפ_17415-10-21,תפ_46896-11-15,25,main
תפ_58966-01-18,תפ_62794-11-21,20,main
תפ_17822-05-15,תפ_36953-04-14,75,main
תפ_31425-08-20,תפ_38014-02-22,35,main
תפ_15263-09-18,תפ_16273-02-16,35,main
תפ_28107-06-20,תפ_49401-08-15,38,main
תפ_76327-07-19,תפ_8887-10-21,30,main
תפ_23322-02-16,תפ_36953-04-14,65,main
תפ_37551-01-16,תפ_40063-03-18,30,main
תפ_28371-03-17,תפ_8689-04-21,80,main
תפ_17677-04-17,תפ_49376-01-24,35,main
תפ_1338-12-20,תפ_72132-02-19,35,main
תפ_12672-11-21,תפ_51352-12-21,90,main
תפ_39214-12-15,תפ_47474-01-14,65,main
תפ_60803-01-19,תפ_61273-12-15,65,main
תפ_19830-10-20,תפ_7414-01-15,35,main
תפ_17415-10-21,תפ_47757-02-18,10,main
תפ_12143-06-20,תפ_6749-09-22,20,main
תפ_13373-10-23,תפ_3526-04-21,38,main
תפ_10689-10-17,תפ_18203-04-19,35,main
תפ_22021-09-22,תפ_70374-11-20,65,main
תפ_33541-02-20,תפ_56566-08-20,20,main
תפ_14553-12-23,תפ_27103-01-18,35,main
תפ_17415-10-21,תפ_35568-01-23,35,main
תפ_39424-11-22,תפ_46967-02-21,45,main
תפ_15812-03-15,תפ_18846-06-20,25,main
תפ_16958-01-14,תפ_6270-11-19,60,main
תפ_15747-08-22,תפ_59329-02-18,25,main
תפ_60015-05-22,תפ_6316-09-20,20,main
תפ_69281-11-20,תפ_7867-04-22,85,main
תפ_19827-06-15,תפ_23443-04-21,30,main
תפ_22715-06-17,תפ_35074-05-17,62,main
תפ_21280-11-18,תפ_40063-03-18,30,main
תפ_2275-06-17,תפ_35202-10-15,35,main
תפ_32817-12-14,תפ_47757-02-18,25,main
תפ_28107-06-20,תפ_9804-01-24,55,main
תפ_23282-05-17,תפ_5775-02-18,30,main
תפ_32817-12-14,תפ_38531-11-18,35,main
תפ_11739-03-21,תפ_53517-08-15,20,main
תפ_25934-06-19,תפ_3766-09-21,35,main
תפ_53127-06-16,תפ_59971-01-17,20,main
תפ_21503-07-23,תפ_37850-05-17,68,main
תפ_12130-05-22,תפ_32817-12-14,20,main
תפ_11370-07-16,תפ_32174-07-20,85,main
תפ_10316-06-13,תפ_12143-06-20,35,main
תפ_43084-09-20,תפ_7027-07-19,55,main
תפ_3667-07-15,תפ_5391-02-20,25,main
עפ_6029-03,תפ_7926-08-19,20,main
תפ_40892-01-24,תפ_67473-10-21,65,main
תפ_32956-11-20,תפ_38574-12-18,90,main
תפ_45055-01-22,תפ_60015-05-22,20,main
תפ_50059-04-15,תפ_9228-05-21,35,main
תפ_1788-06-17,תפ_8689-04-21,75,main
תפ_29216-07-16,תפ_65884-10-13,35,main
תפ_11217-09-21,תפ_52781-10-18,35,main
תפ_19691-03-18,תפ_7430-02-18,68,main
תפ_16540-08-21,תפ_25537-07-24,45,main
תפ_4460-04-18,תפ_73906-12-20,90,main
תפ_17677-04-17,תפ_1870-04-16,85,main
תפ_41189-09-15,תפ_47757-02-18,30,main
תפ_28157-02-23,תפ_59329-02-18,40,main
תפ_15587-10-21,תפ_49932-08-21,65,main
תפ_17677-04-17,תפ_20482-10-16,85,main
תפ_51810-03-15,תפ_6659-02-21,55,main
תפ_11090-07-23,תפ_51886-02-24,55,main
תפ_1197-11-21,תפ_25537-07-24,60,main
תפ_13519-11-23,תפ_41189-09-15,75,main
תפ_4632-02-22,תפ_70374-11-20,55,main
תפ_35202-10-15,תפ_40892-01-24,35,main
תפ_33839-04-18,תפ_8689-04-21,85,main
תפ_16273-02-16,תפ_41269-05-16,25,main
תפ_1057-05-15,תפ_2599-09-17,45,main
תפ_2275-06-17,תפ_39424-11-22,35,main
תפ_46967-02-21,תפ_53517-08-15,25,main
תפ_2211-11-19,תפ_58021-11-17,75,main
תפ_26839-11-16,תפ_33439-01-21,85,main
תפ_34792-10-18,תפ_66306-03-19,65,main
תפ_2330-02-20,תפ_52567-05-23,18,main
תפ_15783-08-22,תפ_28736-03-20,70,main
תפ_36033-05-22,תפ_60803-01-19,68,main
תפ_24895-03-20,תפ_35865-07-17,35,main
תפ_37002-02-16,תפ_37825-05-15,72,main
תפ_48281-08-18,תפ_49244-01-22,25,main
תפ_11739-03-21,תפ_20482-10-16,25,main
תפ_43084-09-20,תפ_62573-05-18,38,main
תפ_31746-10-22,תפ_44477-08-20,85,main
תפ_14615-05-21,תפ_51938-04-21,65,main
תפ_38578-12-20,תפ_73906-12-20,85,main
תפ_2211-11-19,תפ_54327-08-20,65,main
תפ_39424-11-22,תפ_45794-05-23,65,main
תפ_16540-08-21,תפ_41189-09-15,40,main
תפ_14751-12-20,תפ_3593-09-21,82,main
תפ_11220-12-18,תפ_33866-12-15,35,main
תפ_15486-01-18,תפ_23322-02-16,35,main
תפ_2275-06-17,תפ_31425-08-20,30,main
תפ_21355-08-18,תפ_57912-07-14,10,main
תפ_41950-02-19,תפ_9582-10-20,20,main
תפ_29216-07-16,תפ_67473-10-21,20,main
תפ_11739-03-21,תפ_27992-01-24,45,main
תפ_20513-06-20,תפ_25502-05-22,55,main
תפ_47474-01-14,תפ_5391-02-20,40,main
תפ_48281-08-18,תפ_60842-12-14,25,main
תפ_46896-11-15,תפ_60454-06-16,25,main
תפ_24239-05-17,תפ_4632-02-22,35,main
תפ_33040-09-24,תפ_6322-04-16,70,main
תפ_57341-02-23,תפ_59329-02-18,35,main
תפ_33666-05-15,תפ_3526-04-21,30,main
תפ_19830-10-20,תפ_59602-07-15,55,main
תפ_33848-05-14,תפ_47757-02-18,60,main
תפ_2802-11-19,תפ_37987-11-23,35,main
תפ_41189-09-15,תפ_49244-01-22,35,main
תפ_47668-04-18,תפ_49376-01-24,62,main
תפ_20513-06-20,תפ_7027-07-19,35,main
תפ_28157-02-23,תפ_5496-11-20,55,main
תא_40004-08-18,תפ_9109-02-16,38,main
תפ_15783-08-22,תפ_19988-08-19,55,main
תפ_2211-11-19,תפ_30039-04-20,85,main
תפ_11739-03-21,תפ_35389-01-21,25,main
תפ_15023-05-20,תפ_28480-03-20,35,main
תפ_24953-08-24,תפ_60454-06-16,40,main
תפ_15023-05-20,תפ_45537-07-17,35,main
תפ_17677-04-17,תפ_21059-03-16,85,main
תפ_16980-01-14,תפ_20872-02-14,70,main
תפ_65963-10-21,תפ_6944-03-22,65,main
תפ_31276-05-19,תפ_33024-01-18,35,main
תפ_40063-03-18,תפ_5496-11-20,55,main
תפ_21059-03-16,תפ_8444-04-23,10,main
תפ_33541-02-20,תפ_44415-01-17,60,main
תפ_36801-10-22,תפ_53127-06-16,20,main
תפ_51810-03-15,תפ_66982-09-16,20,main
תפ_19830-10-20,תפ_20767-09-16,55,main
תפ_20482-10-16,תפ_48194-05-22,85,main
תפ_35865-07-17,תפ_37468-09-16,28,main
תפ_23443-04-21,תפ_65884-10-13,55,main
תפ_3667-07-15,תפ_47304-02-18,25,main
תפ_11220-12-18,תפ_41339-06-20,35,main
תפ_41189-09-15,תפ_5496-11-20,55,main
תפ_18846-06-20,תפ_60842-12-14,55,main
תפ_1054-08-21,תפ_58979-09-20,25,main
תפ_21471-09-22,תפ_57910-06-24,85,main
תפ_36831-09-13,תפ_37850-05-17,20,main
תפ_42225-09-17,תפ_5341-07-19,20,main
תפ_41189-09-15,תפ_49932-08-21,30,main
תפ_26839-11-16,תפ_42653-08-23,25,main
תפ_12834-03-18,תפ_686-05-21,65,main
תפ_54543-06-21,תפ_67234-06-20,55,main
תפ_57425-01-22,תפ_59971-01-17,35,main
תפ_33040-09-24,תפ_49305-06-16,60,main
תפ_27992-01-24,תפ_40908-02-21,35,main
תפ_30310-09-23,תפ_35389-01-21,20,main
תפ_21477-06-19,תפ_49305-06-16,55,main
תפ_20538-11-17,תפ_38531-11-18,45,main
תפ_23408-05-15,תפ_40063-03-18,35,main
תפ_10812-12-21,תפ_21059-03-16,85,main
תפ_53625-07-22,תפ_60183-03-21,85,main
תפ_17023-12-18,תפ_50774-11-15,55,main
תפ_18593-06-21,תפ_59087-01-18,72,main
תפ_28234-05-21,תפ_45012-03-20,75,main
תפ_36831-09-13,תפ_39034-01-18,35,main
תפ_5649-09-21,תפ_6322-04-16,55,main
תפ_20767-09-16,תפ_59602-07-15,45,main
תפ_2275-06-17,תפ_30197-04-17,25,main
תפ_12143-06-20,תפ_52145-01-20,20,main
תפ_28565-05-24,תפ_42431-08-23,55,main
תפ_34792-10-18,תפ_59329-02-18,55,main
תפ_52569-05-16,תפ_53805-09-16,80,main
תפ_20538-11-17,תפ_37850-05-17,35,main
תפ_11017-08-14,תפ_60842-12-14,35,main
תפ_35074-05-17,תפ_62573-05-18,60,main
תפ_35202-10-15,תפ_5496-11-20,55,main
תפ_45937-12-18,תפ_8707-03-20,40,main
תפ_20538-11-17,תפ_46896-11-15,35,main
תפ_23142-09-14,תפ_32174-07-20,45,main
תפ_27735-02-21,תפ_40650-03-22,40,main
תפ_12130-05-22,תפ_33040-09-24,65,main
תפ_18846-06-20,תפ_33439-01-21,25,main
תפ_34787-05-20,תפ_6970-05-22,95,main
תפ_41876-08-23,תפ_48071-01-23,10,main
תפ_17642-11-20,תפ_56624-12-19,35,main
תפ_5778-09-20,תפ_9561-03-21,65,main
תפ_30678-02-22,תפ_35202-10-15,30,main
תפ_10316-06-13,תפ_62794-11-21,65,main
תפ_21280-11-18,תפ_41189-09-15,35,main
תפ_28397-10-19,תפ_50777-11-23,85,main
תפ_21991-04-20,תפ_32956-11-20,85,main
תפ_16273-02-16,תפ_29457-07-16,45,main
תפ_17715-07-18,תפ_24239-05-17,20,main
תפ_21384-01-23,תפ_38531-11-18,55,main
תפ_2330-02-20,תפ_34271-10-18,55,main
תפ_1338-12-20,תפ_37495-01-20,22,main
תפ_36422-07-13,תפ_48281-08-18,25,main
תפ_46548-03-17,תפ_54845-01-19,75,main
תפ_19827-06-15,תפ_46786-01-23,25,main
תפ_15263-09-18,תפ_42543-06-14,20,main
תפ_12143-06-20,תפ_65884-10-13,35,main
תפ_21503-07-23,תפ_29216-07-16,35,main
תפ_41189-09-15,תפ_5775-02-18,30,main
תפ_21280-11-18,תפ_46173-08-15,25,main
תפ_33439-01-21,תפ_38531-11-18,25,main
תפ_34792-10-18,תפ_35568-01-23,20,main
תפ_12130-05-22,תפ_21384-01-23,35,main
תפ_20538-11-17,תפ_36831-09-13,35,main
תפ_11220-12-18,תפ_8900-11-22,35,main
תפ_44129-09-19,תפ_59888-08-22,25,main
