verdict_1,verdict_2,similarity_score,source_batch
תפ_17860-01-19,תפ_66542-05-20,35,main
תפ_3772-01-16,תפ_57474-07-15,55,main
תפ_35186-03-18,תפ_56762-03-21,18,main
תפ_48057-03-21,תפ_52322-10-23,40,main
תפ_44862-06-20,תפ_52789-09-22,10,main
תפ_1715-07-21,תפ_6875-02-22,85,main
תפ_27625-02-21,תפ_34027-04-18,25,main
תפ_26478-04-22,תפ_60429-12-21,30,main
תפ_6852-03-21,תפ_7467-12-20,25,main
תפ_27986-11-22,תפ_63355-02-23,65,main
תפ_17573-10-22,תפ_4612-07-22,25,main
תפ_30575-03-20,תפ_66893-12-21,65,main
תפ_28100-07-20,תפ_44620-01-22,75,main
תפ_1363-04-22,תפ_28796-07-22,10,main
תפ_39345-03-20,תפ_9111-02-15,35,main
תפ_44840-06-16,תפ_53496-03-18,35,main
תפ_1580-11-23,תפ_44169-08-22,65,main
תפ_19610-08-21,תפ_28100-07-20,55,main
תפ_28845-04-22,תפ_30617-02-22,45,main
תפ_43844-05-15,תפ_50716-11-19,20,main
תפ_12743-08-22,תפ_50809-07-17,35,main
תפ_35227-05-17,תפ_43338-05-16,30,main
תפ_43009-08-20,תפ_57687-05-22,65,main
תפ_17856-06-17,תפ_19908-10-21,25,main
תפ_21459-01-16,תפ_34694-09-21,30,main
תפ_25546-11-23,תפ_35473-12-21,35,main
תפ_18327-09-22,תפ_28615-08-17,25,main
תפ_52000-02-15,תפ_61299-12-19,38,main
תפ_3384-12-23,תפ_40313-09-15,60,main
תפ_33458-08-14,תפח_41585-03-16,55,main
תפ_49212-08-19,תפ_8008-07-19,15,main
תפ_10300-06-20,תפ_32227-11-20,45,main
תפ_17701-07-21,תפ_42118-11-23,30,main
תפ_23992-11-21,תפ_50330-07-18,10,main
תפ_54432-02-17,תפ_7735-04-19,38,main
תפ_63155-05-23,תפח_34398-05-11,18,main
תפ_45025-05-22,תפ_46250-11-21,35,main
תפ_57965-03-15,תפ_66893-12-21,65,main
תפ_17707-04-14,תפ_62279-07-22,10,main
תפ_522-05-17,תפח_46412-12-15,15,main
תפ_35364-01-18,תפ_3742-07-18,35,main
תפ_17057-08-20,תפ_6968-01-24,45,main
תפ_3295-04-18,תפ_41967-08-17,15,main
תפ_17573-10-22,תפ_33337-07-23,25,main
תפ_10347-10-23,תפ_60765-03-22,40,main
תפ_27330-02-19,תפ_3531-12-13,30,main
תפ_2058-09-17,תפ_31498-01-16,15,main
תפ_12154-12-14,תפ_45432-11-15,30,main
תפ_59422-07-14,תפ_70166-03-23,55,main
תפ_13142-02-15,תפח_51122-01-13,20,main
תפ_13785-04-15,תפ_60429-12-21,35,main
תפ_17474-08-14,תפ_18957-11-20,20,main
תפ_49212-08-19,תפ_54432-02-17,10,main
תפ_7053-03-21,תפ_9355-10-19,55,main
תפ_39500-07-20,תפ_43338-05-16,20,main
תפ_1956-04-21,תפח_63773-04-21,45,main
תפ_38687-04-20,תפ_61452-02-16,28,main
תפ_64581-08-23,תפ_7811-10-23,65,main
תפ_28100-07-20,תפ_57474-07-15,35,main
תפ_26036-08-21,תפ_32907-12-20,35,main
תפ_31842-04-21,תפ_50998-03-23,25,main
תפ_49344-11-23,תפח_17033-01-22,55,main
תפ_54615-03-16,תפ_66430-05-20,75,main
תפ_18013-01-15,תפ_6431-05-13,35,main
תפ_34630-12-21,תפ_41276-06-17,40,main
תפ_39500-07-20,תפ_41052-11-19,18,main
תפ_43643-10-15,תפ_52848-09-22,25,main
תפ_35106-03-18,תפ_74740-06-20,20,main
תפ_18689-01-17,תפ_45465-11-15,65,main
תפ_1410-03-24,תפ_17655-10-22,45,main
תפ_13-02-14,תפ_54202-01-23,70,main
תפ_12411-02-21,תפ_61452-02-16,38,main
תפ_14044-03-20,תפ_6574-09-21,35,main
תפ_15209-10-23,תפ_37966-04-23,45,main
תפ_14684-07-24,תפח_52360-06-20,25,main
תפ_43009-08-20,תפ_43844-05-15,65,main
תפח_15217-03-19,תפח_53698-03-17,35,main
תפ_31935-12-21,תפ_6832-11-23,35,main
תפ_10171-06-22,תפ_29620-01-23,70,main
תפ_41754-05-22,תפ_51607-08-21,18,main
תפ_1847-05-14,תפ_7196-03-21,20,main
תפ_45339-12-20,תפח_41585-03-16,72,main
תפ_5085-07-17,תפ_61299-12-19,35,main
תפ_14684-07-24,תפ_8188-06-23,38,main
תפ_24361-06-21,תפ_52848-09-22,25,main
תפ_41276-06-17,תפ_41762-12-20,25,main
תפ_24361-06-21,תפ_6832-11-23,62,main
תפ_13785-04-15,תפ_9179-04-16,65,main
תפ_16161-04-21,תפ_46267-08-23,68,main
תפ_41754-05-22,תפ_43009-08-20,38,main
תפ_10650-11-21,תפ_51199-04-23,80,main
תפ_26549-09-21,תפ_46250-11-21,35,main
תפ_56900-11-18,תפ_66310-07-17,35,main
תפ_23648-12-19,תפ_52390-06-19,35,main
תפ_12376-04-20,תפ_31249-06-14,35,main
תפ_26702-01-23,תפ_54460-03-21,28,main
תפ_38883-05-22,תפ_68096-11-21,35,main
תפ_14044-03-20,תפ_14802-02-23,30,main
תפ_47348-11-21,תפ_59464-09-23,22,main
תפ_12035-06-20,תפ_41830-12-21,45,main
תפ_16541-01-21,תפ_34694-09-21,30,main
תפ_16779-09-22,תפ_28148-07-20,75,main
תפ_39998-08-15,תפ_53496-03-18,28,main
תפ_12401-05-22,תפ_38193-11-23,40,main
תפ_20477-02-20,תפ_26565-12-20,35,main
תפ_24302-05-16,תפ_28659-02-14,75,main
תפ_1178-06-21,תפ_69941-03-23,25,main
תפ_36982-03-18,תפ_39500-07-20,20,main
תפ_52782-09-22,תפ_69933-03-23,85,main
תפ_26164-01-21,תפ_38687-04-20,25,main
תפ_47284-06-18,תפ_51199-04-23,60,main
תפ_31842-04-21,תפח_17033-01-22,20,main
תפ_39500-07-20,תפ_57526-07-21,45,main
תפ_36287-01-22,תפח_52360-06-20,55,main
תפ_30015-07-16,תפ_48905-12-20,45,main
תפ_11843-03-20,תפ_35364-01-18,32,main
תפ_17655-10-22,תפ_20644-11-22,45,main
תפ_3068-11-15,תפ_57474-07-15,35,main
תפ_4475-11-18,תפח_39094-05-12,35,main
תפ_30003-03-22,תפ_53377-09-22,65,main
תפ_18013-01-15,תפ_19835-04-13,0,main
תפ_35007-04-13,תפ_37083-11-14,65,main
תפ_31218-10-14,תפ_51088-03-21,25,main
תפ_21594-06-16,תפ_36091-07-15,65,main
תפ_43271-05-21,תפ_46250-11-21,15,main
תפ_32882-09-21,תפ_52848-09-22,18,main
תפ_41754-05-22,תפ_69110-11-20,35,main
תפ_1847-05-14,תפ_41242-02-17,30,main
תפ_36091-07-15,תפ_4795-12-17,35,main
תפ_12109-06-15,תפ_61106-05-20,65,main
תפ_3686-01-16,תפ_40011-04-14,25,main
תפ_16520-01-18,תפ_42987-06-16,55,main
תפ_28845-04-22,תפ_44381-05-20,35,main
תפ_41522-05-18,תפ_67356-12-21,35,main
תפ_20387-03-23,תפ_32227-11-20,45,main
תפ_25639-03-21,תפ_46737-07-22,23,main
תפ_17860-01-19,תפ_46930-03-22,35,main
תפ_30433-06-22,תפ_31034-06-17,20,main
תפ_29947-07-23,תפ_59488-11-21,38,main
תפ_23648-12-19,תפ_4102-11-20,35,main
תפ_27780-05-15,תפ_55664-02-14,45,main
תפ_13142-02-15,תפ_522-05-17,28,main
תפ_43271-05-21,תפ_48176-01-22,25,main
תפ_17766-12-20,תפ_30972-10-18,75,main
תפ_7774-03-23,תפח_31041-04-13,5,main
תפ_37966-04-23,תפ_66893-12-21,35,main
תפ_45456-12-21,תפ_51199-04-23,72,main
תפ_17260-12-23,תפ_33337-07-23,65,main
תפ_50474-09-22,תפ_8188-06-23,25,main
תפ_1363-04-22,תפ_28991-04-22,18,main
תפ_20307-05-20,תפ_50716-11-19,55,main
תפ_23513-03-14,תפ_35488-11-23,10,main
תפ_17916-05-19,תפ_57914-10-13,20,main
תפ_52479-01-18,תפ_9384-04-20,30,main
תפ_19835-04-13,תפ_7774-03-23,10,main
תפ_30433-06-22,תפ_59464-09-23,25,main
תפ_1118-10-18,תפח_2690-09-19,30,main
תפ_1118-10-18,תפ_21813-09-16,22,main
תפ_31218-10-14,תפ_53239-10-21,20,main
תפ_31216-01-22,תפ_41754-05-22,38,main
תפ_30617-02-22,תפ_50487-06-22,28,main
תפ_13142-02-15,תפ_59488-11-21,35,main
תפ_36505-12-20,תפ_70062-03-23,65,main
תפ_10650-11-21,תפ_16651-01-24,25,main
תפ_54272-09-14,תפח_4633-09-16,10,main
תפ_28787-04-22,תפ_70166-03-23,40,main
תפ_15387-01-21,תפ_61299-12-19,55,main
תפ_31842-04-21,תפ_43643-10-15,35,main
תפ_39183-11-13,תפ_59067-10-21,35,main
תפ_41600-02-21,תפ_61820-08-21,10,main
תפ_43597-08-21,תפ_66319-05-20,35,main
תפ_33337-07-23,תפ_63155-05-23,65,main
תפ_17655-10-22,תפ_57001-11-21,35,main
תפ_24044-06-22,תפ_41694-03-20,55,main
תפ_45228-07-16,תפ_46108-06-20,55,main
תפ_21296-11-14,תפ_28787-04-22,35,main
תפ_20068-10-22,תפ_70392-03-23,35,main
תפ_10300-06-20,תפ_8008-07-19,35,main
תפ_28787-04-22,תפ_32775-09-23,35,main
תפ_38303-12-13,תפ_6431-05-13,30,main
תפ_1106-03-18,תפ_52000-02-15,35,main
תפ_43245-08-20,תפ_51506-01-22,35,main
תפ_32775-09-23,תפ_50487-06-22,30,main
תפ_28615-08-17,תפ_28889-07-14,60,main
תפ_29620-01-23,תפ_6832-11-23,18,main
תפ_42697-05-18,תפ_5037-10-16,35,main
תפ_23992-11-21,תפ_4248-06-16,65,main
תפ_24044-06-22,תפ_41952-02-22,80,main
תפ_3531-12-13,תפ_52479-01-18,35,main
תפ_34630-12-21,תפ_51228-09-11,0,main
תפ_13632-08-17,תפ_36091-07-15,55,main
תפ_1219-06-23,תפ_63355-02-23,68,main
תפ_40118-06-21,תפ_57965-03-15,18,main
תפ_21459-01-16,תפ_46550-12-16,38,main
תפ_4325-02-21,תפח_26879-11-12,15,main
תפ_1631-01-22,תפ_53239-10-21,45,main
תפ_44620-01-22,תפ_51971-12-21,35,main
תפ_17137-11-21,תפ_28148-07-20,25,main
תפ_44157-08-16,תפ_52790-03-18,68,main
תפ_19821-02-17,תפ_57914-10-13,25,main
תפ_24420-01-20,תפ_35227-05-17,30,main
תפ_47284-06-18,תפ_52479-01-18,60,main
תפ_36091-07-15,תפ_50986-12-16,38,main
תפ_18013-01-15,תפ_40898-11-19,15,main
תפ_32907-12-20,תפ_50148-01-14,5,main
תפ_34669-01-23,תפ_54664-10-22,55,main
תפ_45095-04-16,תפ_53339-09-22,62,main
תפ_17701-07-21,תפ_24822-01-21,25,main
תפ_46379-02-21,תפ_49212-08-19,5,main
תפ_1631-01-22,תפ_39727-12-20,25,main
תפ_13-05-32,תפ_61158-05-20,25,main
תפ_3742-07-18,תפ_64689-11-15,55,main
תפ_44840-06-16,תפ_51971-12-21,38,main
תפ_40898-11-19,תפ_52077-12-20,20,main
תפ_17860-01-19,תפ_39941-11-19,25,main
תפ_17137-11-21,תפח_39094-05-12,15,main
תפ_61452-02-16,תפח_54962-08-15,35,main
תפ_13632-08-17,תפ_60820-07-14,35,main
תפ_10875-12-21,תפ_17573-10-22,55,main
תפ_35431-03-21,תפ_3910-02-23,40,main
תפ_18557-10-21,תפ_33337-07-23,55,main
תפ_30191-05-15,תפ_51912-09-23,65,main
תפח_15217-03-19,תפח_34989-04-17,10,main
תפ_46183-11-15,תפ_54272-09-14,10,main
תפ_20451-09-20,תפ_45971-11-13,35,main
תפ_18397-02-16,תפח_53698-03-17,18,main
תפ_2144-04-21,תפ_7813-06-22,70,main
תפ_22417-12-21,תפ_9264-02-21,30,main
תפ_14802-02-23,תפ_17701-07-21,20,main
תפ_17057-08-20,תפ_17137-11-21,35,main
תפ_22417-12-21,תפ_9115-10-16,5,main
תפ_39727-12-20,תפ_63505-01-17,35,main
תפ_22417-12-21,תפ_51209-04-23,25,main
תפ_28148-07-20,תפ_32685-07-15,75,main
תפ_15744-02-20,תפ_23872-02-19,35,main
תפ_53239-10-21,תפ_66319-05-20,25,main
תפ_30015-07-16,תפ_40313-09-15,55,main
תפ_12615-11-21,תפ_41952-02-22,25,main
תפ_20644-11-22,תפ_36698-12-18,35,main
תפ_20425-02-20,תפ_35397-07-21,35,main
תפ_13995-12-22,תפ_48621-05-22,75,main
תפ_33420-12-20,תפ_37966-04-23,18,main
תפ_23648-12-19,תפח_34802-06-19,15,main
תפ_34737-09-21,תפ_35397-07-21,25,main
תפ_32907-12-20,תפ_51199-04-23,10,main
תפ_32907-12-20,תפ_61158-05-20,18,main
תפ_26036-08-21,תפ_40536-10-20,45,main
תפ_34027-04-18,תפ_38687-04-20,30,main
תפ_13301-07-18,תפ_51088-03-21,25,main
תפ_39808-05-23,תפ_4133-01-20,38,main
תפ_26702-01-23,תפ_43271-05-21,75,main
תפ_14044-03-20,תפ_61299-12-19,30,main
תפ_59464-09-23,תפ_61158-05-20,70,main
תפ_52126-11-23,תפ_58027-12-21,35,main
תפ_1118-10-18,תפ_27874-09-21,10,main
תפ_19759-07-21,תפ_26565-12-20,45,main
תפ_46379-02-21,תפ_7089-08-23,45,main
תפ_12109-06-15,תפ_52390-06-19,25,main
תפ_40932-03-18,תפ_50809-07-17,28,main
תפ_30433-06-22,תפ_52479-01-18,25,main
תפ_47276-02-22,תפ_58774-07-22,85,main
תפ_15376-06-13,תפ_18689-01-17,25,main
תפ_28845-04-22,תפ_950-09-17,35,main
תפ_17856-11-21,תפ_56328-06-22,20,main
תפ_35364-01-18,תפ_395-05-17,45,main
תפ_30433-06-22,תפ_9785-12-15,25,main
תפ_41276-06-17,תפ_48978-07-21,55,main
תפ_32685-07-15,תפ_5013-12,55,main
תפ_44381-05-20,תפ_51199-04-23,30,main
תפ_27685-11-15,תפ_37104-06-22,35,main
תפ_1219-06-23,תפ_28715-03-22,35,main
תפ_32339-12-19,תפ_56900-11-18,35,main
תפ_30575-03-20,תפ_66310-07-17,75,main
תפ_19908-10-21,תפ_3742-07-18,25,main
תפ_50474-09-22,תפ_5275-07-21,60,main
תפ_26478-04-22,תפ_70450-03-23,15,main
תפ_12743-08-22,תפ_52390-06-19,35,main
תפ_66893-12-21,תפ_6985-07-22,65,main
תפ_3384-12-23,תפ_36287-01-22,25,main
תפ_10180-01-24,תפ_59004-08-23,25,main
תפ_39345-03-20,תפ_56149-01-15,65,main
תפ_1516-10-16,תפ_17856-11-21,40,main
תפ_13154-01-18,תפ_39345-03-20,60,main
תפ_17919-01-15,תפ_32227-11-20,55,main
תפ_20770-11-22,תפ_28615-08-17,25,main
תפ_30433-06-22,תפ_34027-04-18,10,main
תפ_1294-04-22,תפ_49734-12-22,55,main
תפ_21971-07-18,תפ_70062-03-23,85,main
תפ_53669-03-22,תפ_59804-01-17,28,main
תפ_31218-10-14,תפ_983-05-15,18,main
תפ_32659-05-18,תפ_61841-07-22,35,main
תפ_22971-02-22,תפ_35843-03-22,20,main
תפ_29772-11-13,תפ_37175-07-20,10,main
תפ_34242-02-16,תפ_57267-09-20,40,main
תפ_26549-09-21,תפ_30433-06-22,35,main
תפ_24044-06-22,תפ_26549-09-21,75,main
תפ_46737-07-22,תפ_51306-12-18,10,main
תפ_66310-07-17,תפ_6904-12-14,75,main
תפ_12035-06-20,תפ_13632-08-17,35,main
תפ_33420-12-20,תפ_49212-08-19,5,main
תפ_50487-06-22,תפח_39094-05-12,30,main
תפ_19130-12-21,תפ_26164-01-21,30,main
תפ_6852-03-21,תפ_9873-02-17,35,main
תפ_50556-08-17,תפ_51199-04-23,60,main
תפ_34242-02-16,תפ_52000-02-15,38,main
תפ_20387-03-23,תפ_50330-07-18,55,main
תפ_10171-06-22,תפ_38883-05-22,10,main
תפ_1631-01-22,תפ_20477-02-20,18,main
תפ_17856-11-21,תפ_63303-06-22,35,main
תפ_16996-08-12,תפח_30145-08-13,10,main
תפ_2058-09-17,תפח_30145-08-13,60,main
תפ_32227-11-20,תפ_3295-04-18,55,main
תפ_5085-07-17,תפ_52479-01-18,25,main
תפ_3910-02-23,תפ_68529-11-21,30,main
תפ_40536-10-20,תפ_52077-12-20,18,main
תפ_12615-11-21,תפ_22588-03-22,60,main
תפ_19272-12-19,תפ_8310-10-18,65,main
תפ_17030-02-22,תפ_54807-01-21,40,main
תפ_17707-04-14,תפ_53239-10-21,18,main
תפ_12109-06-15,תפ_41242-02-17,45,main
תפ_50556-08-17,תפ_69158-11-16,40,main
תפ_44169-08-22,תפ_49344-11-23,55,main
תפ_1410-03-24,תפ_22971-02-22,18,main
תפ_39808-05-23,תפ_45561-07-21,55,main
תפ_29947-07-23,תפ_68096-11-21,38,main
תפ_18510-10-14,תפ_31249-06-14,15,main
תפ_61452-02-16,תפ_7774-03-23,0,main
תפ_51523-10-17,תפ_61158-05-20,45,main
תפ_41052-11-19,תפ_51199-04-23,20,main
תפ_13632-08-17,תפ_45965-07-16,32,main
תפ_1956-04-21,תפח_4986-04-11,10,main
תפ_45965-07-16,תפ_61841-07-22,35,main
תפ_16651-01-24,תפ_70373-03-23,65,main
תפ_13270-02-20,תפ_2144-04-21,15,main
תפ_57965-03-15,תפ_69941-03-23,25,main
תפ_26552-06-23,תפ_39500-07-20,68,main
תפ_50330-07-18,תפ_53669-03-22,68,main
תפ_12743-08-22,תפ_36091-07-15,35,main
תפ_27405-05-22,תפ_42118-11-23,35,main
תפ_47668-06-16,תפ_8188-06-23,65,main
תפ_13301-07-18,תפ_16996-08-12,0,main
תפ_28845-04-22,תפ_33337-07-23,65,main
תפ_19384-05-16,תפ_61452-02-16,45,main
תפ_47276-02-22,תפ_59488-11-21,30,main
תפ_12035-06-20,תפ_39792-12-21,30,main
תפ_16020-10-22,תפ_20068-10-22,35,main
תפ_3197-06-22,תפ_65958-12-15,65,main
תפ_19759-07-21,תפ_46250-11-21,20,main
תפ_17766-12-20,תפ_37175-07-20,45,main
תפ_12376-04-20,תפ_32227-11-20,55,main
תפ_13142-02-15,תפ_35431-03-21,45,main
תפ_23782-02-20,תפ_37047-07-20,75,main
תפ_52789-09-22,תפ_60429-12-21,18,main
תפ_13632-08-17,תפ_1580-11-23,35,main
תפ_13471-01-22,תפ_35473-12-21,20,main
תפ_28889-07-14,תפ_58511-01-20,38,main
תפ_10650-11-21,תפ_41599-03-22,20,main
תפ_45713-07-17,תפ_54607-07-19,30,main
תפ_2144-04-21,תפ_43338-05-16,65,main
תפ_11104-07-19,תפ_28148-07-20,30,main
תפ_5000-12,תפ_51088-03-21,15,main
תפ_43643-10-15,תפ_45713-07-17,65,main
תפ_10896-06-20,תפ_38687-04-20,18,main
תפ_30015-07-16,תפ_46638-05-22,18,main
תפ_37387-04-18,תפ_40011-04-14,70,main
תפ_182-11-12,תפ_51306-12-18,38,main
תפ_22417-12-21,תפ_51971-12-21,18,main
תפ_40898-11-19,תפ_48367-11-11,15,main
תפ_33337-07-23,תפ_7109-02-21,18,main
תפ_43643-10-15,תפ_46737-07-22,25,main
תפ_39345-03-20,תפ_7626-04-20,40,main
תפ_22971-02-22,תפ_36287-01-22,30,main
תפ_23648-12-19,תפ_32339-12-19,35,main
תפ_22765-09-19,תפ_45456-12-21,65,main
תפ_1136-11-21,תפ_60429-12-21,45,main
תפ_18484-07-23,תפ_59464-09-23,30,main
תפ_10347-10-23,תפ_18210-05-23,70,main
תפ_45713-07-17,תפ_45971-11-13,25,main
תפ_51228-09-11,תפ_51828-02-14,0,main
תפ_18039-10-21,תפ_54337-05-21,55,main
תפ_37104-06-22,תפ_5000-12,38,main
תפ_5000-12,תפ_59067-10-21,45,main
תפ_19130-12-21,תפ_23872-02-19,38,main
תפ_40450-09-15,תפ_950-09-17,25,main
תפ_29620-01-23,תפ_49344-11-23,20,main
תפ_27625-02-21,תפ_9179-04-16,35,main
תפ_22417-12-21,תפ_40999-01-21,0,main
תפ_23253-12-15,תפ_53715-12-15,35,main
תפ_13481-02-13,תפ_60765-03-22,35,main
תפ_16760-09-22,תפ_45456-12-21,65,main
תפ_1294-04-22,תפ_33337-07-23,65,main
תפ_43844-05-15,תפ_7108-02-16,65,main
תפ_19835-04-13,תפ_63953-01-24,5,main
תפ_56149-01-15,תפח_54962-08-15,30,main
תפ_11362-10-15,תפ_19384-05-16,25,main
תפ_22405-05-23,תפ_64581-08-23,25,main
תפ_38193-11-23,תפ_7811-10-23,55,main
תפ_30617-02-22,תפח_2606-05-16,10,main
תפ_29529-07-20,תפ_42697-05-18,55,main
תפ_24548-06-13,תפ_3295-04-18,30,main
תפ_35488-11-23,תפ_51199-04-23,38,main
תפ_36982-03-18,תפ_37175-07-20,65,main
תפ_17860-01-19,תפ_18957-11-20,35,main
תפ_19019-10-16,תפ_31249-06-14,25,main
תפ_3986-06-22,תפ_808-06-16,25,main
תפ_17030-02-22,תפ_43271-05-21,25,main
תפ_24044-06-22,תפ_32882-09-21,65,main
תפ_18833-05-13,תפ_28615-08-17,30,main
תפ_18013-01-15,תפ_37104-06-22,38,main
תפ_16760-09-22,תפ_5013-12,68,main
תפ_19835-04-13,תפ_38687-04-20,5,main
תפ_63155-05-23,תפ_9264-02-21,45,main
תפ_3451-02-14,תפ_50330-07-18,25,main
תפ_60484-03-22,תפ_7317-01-15,15,main
תפ_5214-02-24,תפח_17033-01-22,28,main
תפ_17935-01-20,תפ_44380-08-16,35,main
תפ_1410-03-24,תפ_18912-06-23,65,main
תפ_34027-04-18,תפ_41762-12-20,20,main
תפ_51228-09-11,תפ_7774-03-23,0,main
תפ_23328-12-22,תפ_4734-12-22,23,main
תפ_371-10-15,תפ_8254-02-20,18,main
תפ_41832-08-24,תפ_41952-02-22,65,main
תפ_39831-02-22,תפ_43009-08-20,75,main
תפ_28844-03-22,תפ_34027-04-18,30,main
תפ_182-11-12,תפ_40932-03-18,38,main
תפ_2724-08-19,תפ_44620-01-22,25,main
תפ_40898-11-19,תפ_53669-03-22,10,main
תפ_1647-05-15,תפ_32787-10-18,75,main
תפ_29898-02-14,תפ_32882-09-21,18,main
תפ_12411-02-21,תפח_46412-12-15,10,main
תפ_16753-02-22,תפ_31935-12-21,25,main
תפ_4764-08-22,תפ_7279-05-21,25,main
תפ_12540-12-18,תפח_2690-09-19,10,main
תפ_40932-03-18,תפ_61452-12-22,25,main
תפ_22405-05-23,תפ_54337-05-21,35,main
תפ_1410-03-24,תפ_51209-04-23,35,main
תפ_29898-02-14,תפ_7774-03-23,5,main
תפ_34242-02-16,תפח_34802-06-19,35,main
תפ_18397-02-16,תפ_26478-04-22,35,main
תפ_24350-06-23,תפ_69980-11-20,18,main
תפ_10875-12-21,תפ_48057-03-21,20,main
תפ_34694-09-21,תפ_51523-10-17,75,main
תפ_51088-03-21,תפ_52077-12-20,35,main
תפ_18397-02-16,תפ_52390-06-19,25,main
תפ_7317-01-15,תפח_31041-04-13,55,main
תפ_17916-05-19,תפ_32581-06-20,10,main
תפ_7108-02-16,תפ_9264-02-21,35,main
תפ_18912-06-23,תפ_38883-05-22,35,main
תפ_11104-07-19,תפ_34694-09-21,35,main
תפ_11789-12-16,תפ_35488-11-23,25,main
תפ_35397-07-21,תפ_62597-10-17,40,main
תפ_18557-10-21,תפ_42581-06-21,20,main
תפ_32339-12-19,תפ_32775-09-23,65,main
תפ_15710-09-21,תפ_61841-07-22,25,main
תפ_1106-03-18,תפ_40450-09-15,35,main
תפ_19821-02-17,תפ_34242-02-16,35,main
תפ_3295-04-18,תפ_42697-05-18,40,main
תפ_32883-03-22,תפ_42581-06-21,65,main
תפ_17766-12-20,תפ_45228-07-16,35,main
תפ_20451-09-20,תפ_24361-06-21,35,main
תפ_11843-03-20,תפ_30575-03-20,65,main
תפ_59812-02-16,תפ_6431-05-13,35,main
תפ_4411-07-19,תפח_39094-05-12,25,main
תפ_182-11-12,תפ_53239-10-21,25,main
תפ_21594-06-16,תפ_50556-08-17,45,main
תפ_25639-03-21,תפ_38687-04-20,35,main
תפ_20477-02-20,תפ_56900-11-18,25,main
תפ_11027-10-23,תפ_11134-01-19,80,main
תפ_35473-12-21,תפ_70450-03-23,30,main
תפ_30015-07-16,תפ_34027-04-18,55,main
תפ_12035-06-20,תפ_189-01-16,35,main
תפ_37104-06-22,תפ_40313-09-15,70,main
תפ_1516-10-16,תפ_950-09-17,35,main
תפ_12615-11-21,תפ_46939-09-23,35,main
תפ_10875-12-21,תפ_54664-10-22,20,main
תפ_16651-01-24,תפ_61118-07-23,30,main
תפ_52390-06-19,תפ_64689-11-15,25,main
תפ_20451-09-20,תפ_33726-11-21,20,main
תפ_37175-07-20,תפח_17033-01-22,25,main
תפ_52790-03-18,תפ_64689-11-15,35,main
תפ_45561-07-21,תפ_61299-12-19,65,main
תפ_20477-02-20,תפ_63155-05-23,35,main
תפ_59488-11-21,תפח_41585-03-16,25,main
תפ_35397-07-21,תפ_6852-03-21,30,main
תפח_10713-11-21,תפח_44105-09-19,35,main
תפ_17916-05-19,תפ_59804-01-17,30,main
תפ_18689-01-17,תפ_44918-12-14,20,main
תפ_33420-12-20,תפ_40922-11-15,18,main
תפ_30350-12-20,תפ_31216-01-22,18,main
תפ_26552-06-23,תפ_39808-05-23,35,main
תפ_50556-08-17,תפח_17033-01-22,65,main
תפ_22417-12-21,תפ_23537-02-14,10,main
תפ_36982-03-18,תפ_7774-03-23,5,main
תפ_395-05-17,תפ_46930-03-22,55,main
תפ_46250-11-21,תפ_48978-07-21,35,main
תפ_1219-06-23,תפ_35512-06-17,32,main
תפ_10896-06-20,תפ_32227-11-20,20,main
תפ_2724-08-19,תפ_39998-08-15,22,main
תפ_18957-11-20,תפ_59260-03-16,35,main
תפ_10875-12-21,תפ_1580-11-23,25,main
תפ_17860-01-19,תפ_950-09-17,45,main
תפ_1294-04-22,תפ_2058-09-17,20,main
תפ_44862-06-20,תפ_51088-03-21,25,main
תפ_17860-01-19,תפ_41242-02-17,35,main
תפ_59464-09-23,תפ_68529-11-21,55,main
תפ_13995-12-22,תפ_64581-08-23,45,main
תפ_18689-01-17,תפ_57272-12-20,35,main
תפ_18397-02-16,תפ_41762-12-20,30,main
תפ_27780-05-15,תפ_59812-02-16,25,main
תפ_1847-05-14,תפ_54132-03-21,25,main
תפ_22297-11-20,תפ_60581-11-15,35,main
תפ_13632-08-17,תפ_182-11-12,68,main
תפ_24361-06-21,תפ_6852-03-21,20,main
תפח_12074-08-16,תפח_52360-06-20,25,main
תפ_14802-02-23,תפ_20068-10-22,45,main
תפ_31935-12-21,תפ_61299-12-19,25,main
תפ_12615-11-21,תפ_43245-08-20,15,main
תפ_15209-10-23,תפ_54202-01-23,35,main
תפ_29529-07-20,תפ_64941-05-17,30,main
תפ_18912-06-23,תפ_24350-06-23,15,main
תפ_32907-12-20,תפ_40634-03-20,65,main
תפ_20068-10-22,תפ_70450-03-23,35,main
תפ_2058-09-17,תפ_28100-07-20,35,main
תפ_34526-06-18,תפ_69980-11-20,35,main
תפ_35364-01-18,תפ_59804-01-17,35,main
תפ_10300-06-20,תפ_26164-01-21,15,main
תפ_51828-02-14,תפ_7074-11-23,35,main
תפ_23648-12-19,תפ_35106-03-18,35,main
תפ_17707-04-14,תפ_33928-09-12,0,main
תפ_27929-03-19,תפ_31498-01-16,55,main
תפ_35473-12-21,תפ_41754-05-22,38,main
תפ_3384-12-23,תפ_73275-01-23,30,main
תפ_59422-07-14,תפ_63953-01-24,15,main
תפ_28148-07-20,תפ_57272-12-20,45,main
תפ_1136-11-21,תפ_46916-07-22,35,main
תפ_12158-04-23,תפ_35488-11-23,20,main
תפ_51209-04-23,תפ_8188-06-23,55,main
תפ_19835-04-13,תפ_54202-01-23,0,main
