verdict,domain,features_json
תפ_22405-05-23,weapon,"{""offense_number"": ""40ב, 144(א), 244, 329(א)(1), 340א(ב)(1), 413ה"", ""offense_type"": ""חבלה בכוונה מחמירה, נשיאה והובלה של נשק, ירי במקום מגורים, היזק במזיד לרכב, שיבוש מהלכי משפט"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, והן:\n- שתי עבירות של חבלה בכוונה מחמירה (סעיף 329(א)(1) לחוק העונשין)\n- שתי עבירות של ירי במקום מגורים (סעיף 340א(ב)(1) לחוק העונשין)\n- עבירה של היזק במזיד לרכב (סעיף 413ה לחוק העונשין)\n- עבירה של שיבוש מהלכי משפט (סעיף 244 לחוק העונשין)"", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": null, ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מספר יריות (לא מצוין במדויק)"", ""storage_method"": ""- \""בבית\""  \n- \""סמוך לבית\"""", ""planning"": ""לא"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי באקדח לאחר טעינה, תחילה באוויר ולאחר מכן לעבר אנשים"", ""incident_time"": ""21.4.23, בסביבות 20:00"", ""incident_location"": ""רחוב המפקד, שכונת אבו-טור, ירושלים, סמוך לבית הנאשם"", ""victims_number"": 2, ""victims_names"": [""המתלונן"", ""טוויל""], ""victims_injuries"": [""פגיעות חודרות בכתף שמאל, אשפוז, ניתוח לשחרור ריאה"", ""פגיעות בירך ימין, שבר פתוח, קטיעת עורק, אשפוז, ניתוח והשתלת שתל""], ""vehicle_damage"": ""שבר בחלון רכב סקודה ל.ז. 260-68-001"", ""arrest_time"": ""21.4.23"", ""arrest_method"": ""מעצר לאחר האירוע"", ""communication_means"": ""פניה ישירה לחשוד אחר (זכריא) במהלך תרגיל חקירה"", ""obstruction_method"": ""בקשה לשרוף בגדים, להעביר מסר למשפחה, לברר לגבי הפצועים"", ""special_circumstances"": ""הירי בוצע על רקע קטטה בין ילדים, הנאשם ירה פעמיים – תחילה באוויר ולאחר מכן לעבר אנשים ממרחק קצר"", ""distance_to_victims"": ""6-7 מטרים"", ""hospitalization"": [""המתלונן – הדסה עין כרם"", ""טוויל – שערי צדק""], ""forensic_evidence"": ""מצלמות נתפסו"", ""accomplice"": ""זכריא אבו נג'מה (במסגרת תרגיל חקירה)"", ""attempted_evidence_destruction"": ""בקשה לשרוף בגדים שלבש בעת האירוע""}"
תפ_22417-12-21,weapon,"{""offense_number"": ""144(א)"", ""offense_type"": ""החזקת נשק"", ""additional_offenses"": ""בעברית:  \nהעבירות שנגזרו הן עבירות בנשק בלבד (החזקה של נשק ואביזר לנשק ללא רשות).  \nאין עבירות נוספות פרט לעבירות הנשק."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 1, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מחסנית אחת תואמת לנשק"", ""how_obtained"": ""\""רכש\"""", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית (לא מצוין מספר כדורים)"", ""storage_method"": ""- \""על גופו\""\n- \""בבית\""\n- \""סמוך לבית\"""", ""planning"": ""כן"", ""purpose"": ""הגנה עצמית"", ""weapon_use"": ""לא"", ""execution_method"": ""החזקה פיזית על הגוף ובחצר הבית"", ""offense_time"": ""3/12/21 20:35"", ""location"": ""בית הנאשם וחצר הבית"", ""weapon_type_detail"": ""נשק דמוי תת מקלע מאולתר המסוגל לירות כדור"", ""license_status"": ""ללא רישיון"", ""plea_bargain"": ""כן"", ""indictment_amendment"": ""כן"", ""age_at_offense"": 20, ""arrest_method"": ""לא מצוין"", ""special_circumstances"": ""הודאה במסגרת הסדר טיעון""}"
תפ_22426-12-15,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 275 - הפרעה לשוטר"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""הרואין במשקל כ-3.3 גרם"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22433-05-18,drugs,"{""section_6"": ""לא"", ""section_7"": ""ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": ""[4-ליטר, 0.4-גרם]"", ""drug_type_quantity_summary"": ""קוקאין במשקל כולל של 4 ליטר נוזל ו-0.4 גרם במנות לצריכה עצמית."", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22464-07-12,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""36א(ב)"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": ""[5.2464-גרם]"", ""drug_type_quantity_summary"": ""קוקאין במשקל כולל של 5.2464 גרם נטו"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22526-02-21,weapon,"{""offense_number"": ""144(ב), 333, 335.א.1, 335.א.2"", ""offense_type"": ""חבלה חמורה בנסיבות מחמירות ונשיאת נשק"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק: חבלה חמורה בנסיבות מחמירות (סעיפים 333, 335 א.1, 335 א.2 לחוק העונשין)."", ""pistol"": 2, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""חרב ארוכה"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""שני אקדחים (לא מצוין מספר כדורים)"", ""storage_method"": ""- \""על גופו\""  \n- \""סמוך לבית\"""", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""כן-ירי""}"
תפ_22537-01-18,drugs,"{""section_6"": ""לא"", ""section_7"": ""לא"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 499(א)(1) - קשר לפשע"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": null, ""mdma"": null, ""cocaine"": ""4.893 ק\""ג"", ""drug_type_quantity_summary"": ""ייבוא 4.893 ק\""ג קוקאין במזוודה עם תחתית כפולה"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22588-03-22,weapon,"{""offense_number"": ""סעיף 144(א)"", ""offense_type"": ""החזקת נשק ואביזר נשק"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת החזקת נשק ואביזר נשק."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 1, ""improvised_assault_rifle"": 0, ""other_weapon"": ""מחסנית תחמושת מתאימה לרובה סער"", ""how_obtained"": ""מצא"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""מחסנית אחת"", ""storage_method"": ""- \""סמוך לבית\""  \n- \""אחר\"" (בשדה פתוח הסמוך למתחם שבבעלות משפחתו)"", ""planning"": ""לא"", ""purpose"": ""\""תדמית\"""", ""weapon_use"": ""לא"", ""execution_method"": ""החזקה פיזית של הנשק והמחסנית"", ""location"": ""שטח פתוח סמוך למתחם בבעלות משפחתו ביישוב טייבה"", ""date_of_offense"": ""15.7.2021 או בסמוך לכך"", ""means_of_detection"": ""תיעוד"", ""ownership_of_area"": ""בבעלות משפחת הנאשם"", ""type_of_rifle"": ""קלאצ'ניקוב""}"
תפ_22611-02-17,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""לא"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": ""[0.4181-גרם]"", ""drug_type_quantity_summary"": ""הנאשם קשר קשר לייצור, הפקה וסחר ב-9.680 ק\""ג קנבואידים סינטטיים; החזיק 19,643 בולים עם קנבואיד סינטטי וקוקאין במשקל 0.4181 גרם."", ""laboratory"": ""לא"", ""role"": ""יוזם, מממן ובעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22642-11-23,weapon,"{""offense_number"": ""144(א), 144(ב), 144(ז), 40א, 40טו"", ""offense_type"": ""החזקת נשק"", ""additional_offenses"": ""אין עבירות נוספות מעבר לעבירת החזקת נשק (רימון הלם) כפי שנקבע בפסק הדין."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 1, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""רימון יד הלם M7290 תוצרת חברת CTS"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": null, ""storage_method"": ""ברכב, מוסלק-מוסתר (על רצפת הרכב סמוך לרגליו)"", ""planning"": ""לא"", ""purpose"": ""לא ברור"", ""weapon_use"": ""לא"", ""date_of_offense"": ""25.10.23"", ""accomplice"": ""תופיק (נהג הרכב)"", ""vehicle_involved"": ""כן"", ""vehicle_owner"": ""תופיק"", ""location_of_offense"": ""בתוך רכב פרטי"", ""method_of_concealment"": ""הוסלק על רצפת הרכב סמוך לרגלי הנאשם"", ""license_status"": ""ללא רשות על פי דין"", ""age_of_defendant"": 22, ""admission_and_plea_bargain"": ""הודאה והסדר טיעון"", ""time_of_offense"": ""לא צוין"", ""means_of_transport"": ""רכב פרטי"", ""special_circumstances"": ""החזקה במהלך נסיעה""}"
תפ_22679-09-16,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""כן"", ""additional_offenses"": ""סעיף 499(א)(1) לחוק העונשין - קשירת קשר לביצוע פשע"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": null, ""mdma"": null, ""cocaine"": ""6976.98 גרם"", ""drug_type_quantity_summary"": ""קוקאין במשקל 6976.98 גרם"", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22715-06-17,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""כן"", ""section_14"": ""לא"", ""section_19"": ""א"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""קנס, פסילת רישיון, צו מבחן"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": ""[0.5296-גרם]"", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": ""[1.9123-גרם, 0.4081-גרם]"", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""קנאבוס במשקל 1.9123 גרם נטו, קנאבוס במשקל 0.4081 גרם נטו, חשיש במשקל 0.5296 גרם נטו"", ""laboratory"": ""לא"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22722-05-13,drugs,"{""section_6"": ""לא"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""לא"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 275 לחוק העונשין - הפרעה לשוטר"", ""lsd"": """", ""methamphetamine"": """", ""ayahuasca"": """", ""cathinone"": """", ""ketamine"": """", ""hashish"": """", ""methylmethcathinone"": """", ""cannabis_plants"": """", ""cannabis"": """", ""mdma"": """", ""cocaine"": """", ""drug_type_quantity_summary"": ""קוקאין במשקל לא מדויק שהושלך מידי הנאשם לעבר בית סמוך; סמים מסוג חשיש לשימוש עצמי שהוחזקו על ידי הנאשם (משקל לא צויין)."", ""laboratory"": ""לא"", ""role"": ""לא בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_2275-06-17,drugs,"{""section_6"": ""כן"", ""section_7"": ""א, ג"", ""section_13"": ""לא"", ""section_14"": ""לא"", ""section_19"": ""לא"", ""other_drug_offense"": ""סעיף 10"", ""penal_25_attempt"": ""לא"", ""additional_offenses"": ""סעיף 499(א)(1) לחוק העונשין"", ""lsd"": null, ""methamphetamine"": null, ""ayahuasca"": null, ""cathinone"": null, ""ketamine"": null, ""hashish"": null, ""methylmethcathinone"": null, ""cannabis_plants"": null, ""cannabis"": ""60 ק\""ג"", ""mdma"": null, ""cocaine"": null, ""drug_type_quantity_summary"": ""60 ק\""ג קנבוס (30 ק\""ג לכל נאשם)"", ""laboratory"": ""כן"", ""role"": ""בעל הסמים"", ""sold_to_agent"": ""לא""}"
תפ_22765-09-19,weapon,"{""offense_number"": ""40ב, 40ג, 40ט, 144, 144(ב), 192, 338, 338(א)(3), 32, 39(א)"", ""offense_type"": ""נשיאה והובלה של נשק (רימון הלם)"", ""additional_offenses"": ""העבירות הנוספות מעבר לעבירת הנשק הן: מעשה פזיזות ורשלנות ועבירת איומים."", ""pistol"": 0, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 0, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 1, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 0, ""improvised_assault_rifle"": 0, ""other_weapon"": ""רימון הלם"", ""how_obtained"": ""אחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""רימון יד מס' 30/הלם"", ""storage_method"": ""- \""ברכב\""\n- \""סמוך לבית\"""", ""planning"": ""כן"", ""purpose"": ""סכסוך"", ""weapon_use"": ""זריקת רימון"", ""execution_method"": ""השלכה מתוך רכב נוסע"", ""escape_method"": ""בריחה ברכב מהזירה"", ""location"": ""חצר בית המתלונן, טמרה"", ""time_of_offense"": ""24/8/19, 01:40"", ""vehicle_used"": ""אאודי Q5 לבן"", ""approach_route"": ""נסיעה מבית הנאשם לשכונת חלת שריף לכיוון בית המתלונן"", ""relationship_to_victim"": ""סכסוך קודם"", ""means_of_communication"": ""ללא"", ""special_circumstances"": ""ביצוע בשעת לילה, אזור מגורים"", ""motive"": ""סכסוך אישי""}"
תפ_229-08-16,weapon,"{""offense_number"": ""25, 29, 40ב, 40ג, 144(א), 144(ב), 144(ב2), 275א, 329(א)(2), 340א, 413ב(א), 448(א)"", ""offense_type"": ""- חבלה בכוונה מחמירה  \n- נשיאת נשק  \n- החזקת נשק  \n- גניבת רכב  \n- ייצור נשק  \n- הפרעה לשוטר בנסיבות מחמירות  \n- ניסיון הצתה  \n- ירי בשטח בנוי"", ""additional_offenses"": ""יש עבירות נוספות מעבר לעבירת הנשק, והן בקצרה:\n- חבלה בכוונה מחמירה\n- גניבת רכב\n- הפרעה לשוטר בנסיבות מחמירות\n- ניסיון הצתה\n- ירי בשטח בנוי\n- יידוי אבנים\n- יידוי בקבוקי תבערה\n- יציאה שלא כדין מישראל (נזכר בפסיקה)\n- ניסיון תקיפת שוטר\n\nלסיכום: כן, יש עבירות נוספות מעבר לעבירת הנשק."", ""pistol"": 1, ""submachine_gun"": 0, ""improvised_submachine_gun"": 0, ""molotov"": 3, ""explosive"": 0, ""tear_gas_grenade"": 0, ""stun_grenade"": 0, ""lau_missile"": 0, ""matador_missile"": 0, ""hunting_rifle"": 0, ""sniper_rifle"": 0, ""improvised_explosive"": 0, ""assault_rifle"": 1, ""improvised_assault_rifle"": 0, ""other_weapon"": ""אבנים"", ""how_obtained"": ""מאחר"", ""weapon_status"": ""נשק עם כדור בקנה"", ""ammunition_quantity"": ""8 יריות  \n8 כדורים באוויר"", ""storage_method"": ""- \""מוסלק-מוסתר\""  \n- \""סמוך לבית\""  \n- \""ברכב\"""", ""planning"": ""כן"", ""purpose"": ""סיבת העבירה: \""סכסוך\"""", ""weapon_use"": ""כן-ירי"", ""execution_method"": ""ירי לעבר חיילים, יידוי אבנים, יידוי בקבוקי תבערה"", ""route"": ""העברת נשק מהבית לאטליז ברמאללה, נסיעה בקטנוע בין קלנדיה לרמאללה"", ""offense_time"": ""רוב העבירות בוצעו בשעות הלילה והבוקר המוקדמות"", ""money_amount"": ""ניסיון לקבל כסף מהאב לרכישת נשק, ללא הצלחה"", ""communication_means"": ""שיחה עם קדרי, בקשת נשק מהאב"", ""arrest_method"": ""לא מצוין"", ""motive"": ""פיגוע ירי נגד חיילי צה\""ל, עימותים עם כוחות הביטחון"", ""special_circumstances"": ""ביצוע עבירות במהלך גל טרור, שימוש בקטנוע גנוב, ירי באירועי ליל אל-קדר"", ""accomplices"": ""צלאח חמד, קדרי, ג'ודה אבו עיישה, חברים נוספים"", ""distance_from_target"": ""ירי ממרחק של כ-250 מטר לעבר חיילים"", ""offense_locations"": ""מחנה קלנדיה, רמאללה, תל אביב, שער שכם, כפר עקב"", ""offense_dates"": ""1.3.2016, 13.4.2016, 1.7.2016, 4.7.2016, 11.7.2016, יוני 2016, 29.6.2016"", ""offense_hours"": ""בסביבות 02:30, 05:30, 10:30, 22:00"", ""target"": ""כוחות צה\""ל, כוחות ביטחון, רכבים של כוחות הביטחון"", ""means_of_transport"": ""קטנוע גנוב מסוג סאן יאנג""}"
