data_source,case,הודאה,מספר עבירה,סוג עבירה,עבירות נוספות,סוג הנשק [אקדח],סוג הנשק [תת מקלע],סוג הנשק [תת מקלע מאולתר],סוג הנשק [בקבוק תבערה],סוג הנשק [מטען חבלה],סוג הנשק [רימון רסס],סוג הנשק [רימון הלם/גז],סוג הנשק [טיל לאו ],סוג הנשק [טיל מטאדור],סוג הנשק [רובה צייד],סוג הנשק [רובה צלפים],סוג הנשק [מטען חבלה מאולתר],סוג הנשק [רובה סער ],סוג הנשק [רובה סער מאולתר],סוג הנשק - אם לא נמצא בטבלה,עבר פלילי,חרטה,אופן קבלת הנשק,כסף ששולם,סטטוס הנשק,מכירה לסוכן,כמות תחמושת,אופן החזקת הנשק,תכנון,מטרה-סיבת העבירה,שימוש,נזק,בריחה,עונש,מספר עבירה_mapped,סוג עבירה_mapped,אופן קבלת הנשק_mapped,כסף ששולם_mapped,כמות תחמושת_mapped,אופן החזקת הנשק_mapped,מטרה-סיבת העבירה_mapped,שימוש_mapped,נזק_mapped,עונש_mapped
GENERATED,SH-16-11-49772-358,כן,"144(א), 383(א)(1), 384","החזקה נשק, גניבה",איומים (הרשעה קודמת משנת 2014),1,0,0,0,0,0,0,0,0,0,0,0,0,0,,כן,כן,מצא,לא צוין,תקין,לא,לא צוין,"מוסלק-מוסתר, סמוך לבית",לא,לא ברור,לא,לא נגרם נזק,לא,"7 חודשי מאסר בפועל; 9 חודשי מאסר על תנאי למשך 3 שנים עם תנאי שלא לעבור עבירת החזקת נשק ותחמושת; 6 חודשי מאסר על תנאי למשך 3 שנים עם תנאי שלא לעבור עבירת גניבה; התחייבות כספית של 1,500 ₪ שלא לעבור את העבירות למשך שנתיים מיום שחרורו",['144א'],['החזקת נשק'],מצא,,,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],7 חודשים
GT,SH-16-11-7544-55,כן,144 א,החזקה נשק,,,,1,,,,,,,,,,,,,כן,כן,,,נשק מופרד מתחמושת,לא,מחסנית ובה 10 כדורים,על גופו,לא,,לא,פוטנציאל נזק גדול,לא,21 חודשים,['144א'],['החזקת נשק'],,,10,['על גופו'],,לא,['פוטנציאל נזק רב'],21 חודשים
GENERATED,SH-16-11-7544-55,כן,144(א),החזקת נשק שלא כדין,אין,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"מחסנית עם 10 קליעים בקוטר 9 מ""מ",כן,כן,מצא,לא צוין,תקין,לא,מחסנית ובה 10 כדורים,"מוסלק-מוסתר, סמוך לבית",לא,לא ברור,לא,לא נגרם נזק,לא,"21 חודשים מאסר בפועל (מיום מעצרו 27.10.16), 6 חודשים מאסר על תנאי למשך 3 שנים שלא יעבור עבירות בנשק מסוג עוון, 12 חודשים מאסר על תנאי למשך 3 שנים שלא יעבור עבירות בנשק מסוג פשע, וקנס של 2,500 ₪ או 20 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מצא,,10,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],21 חודשים
GT,SH-17-04-19242-11,כן,144 א,החזקה נשק,,,,,,,,,,,,,,1,,,כן,לא,מאחר,,תקין,לא,2 מחסניות,"בבית, מוסלק - מוסתר",לא,,לא,"לא נגרם נזק, פוטנציאל נזק גדול",לא,20 חודשים,['144א'],['החזקת נשק'],מאחר,,40,"['בבית', 'מוסלק-מוסתר']",,לא,"['לא נגרם נזק', 'פוטנציאל נזק רב']",20 חודשים
GENERATED,SH-17-04-19242-11,כן,"144(א) רישא וסיפא לחוק העונשין, תשל""ז-1977",אחזקת נשק ותחמושת,אחזקת נשק קר (סכין) - הרשעה קודמת,,,,,,,,,,,,,,,,כן,כן,מאחר,לא צוין,תקין,לא,2 מחסניות עם כדורים,"בבית, מוסלק-מוסתר",כן,סכסוך,לא,לא נגרם נזק,לא,"20 חודשי מאסר בפועל, 12 חודשי מאסר על תנאי למשך 3 שנים, 6 חודשי מאסר על תנאי למשך 3 שנים, וקנס בסך 25,000 ₪ או 90 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,40,"['בבית', 'מוסלק-מוסתר']",סכסוך,לא,['לא נגרם נזק'],20 חודשים
GT,SH-17-08-47445-166,כן,144 א,החזקה נשק,,1,,1,,,,,,,,,,,,,לא,לא,,,תקין,לא,,בבית,לא,,לא,"לא נגרם נזק, פוטנציאל נזק גדול",לא,9 חודשים,['144א'],['החזקת נשק'],,,,['בבית'],,לא,"['לא נגרם נזק', 'פוטנציאל נזק רב']",9 חודשים
GENERATED,SH-17-08-47445-166,כן,144(א),אחזקת נשק שלא כדין,אין,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,לא,כן,אחר,לא צוין,אחר,לא,לא צוין,בבית,לא,לא ברור,לא,לא נגרם נזק,לא,"9 חודשי מאסר בפועל, שירוצו בדרך של עבודות שירות; 12 חודשי מאסר על תנאי למשך 3 שנים; 6 חודשי מאסר על תנאי למשך 3 שנים; קנס בסך 25,000 ₪ או 90 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,,['בבית'],,לא,['לא נגרם נזק'],9 חודשים בעבודות שירות
GT,SH-17-10-10556-234,כן,144 א,החזקה נשק,,2,,,,,,,,,,,,,,,כן,כן,,,נשק עם מחסנית בהכנס,לא,מחסנית ובה 10 כדורים,"מוסלק - מוסתר, סמוך לבית",לא,,לא,לא נגרם נזק,לא,10 חודשים,['144א'],['החזקת נשק'],,,10,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],10 חודשים
GENERATED,SH-17-10-10556-234,כן,144(א),החזקת נשק,החזקת אביזר נשק לתחמושת לפי סעיף 144(א) סיפא,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,כן,כן,מאחר,לא צוין,נשק עם מחסנית בהכנס,לא,"מחסנית ובה 10 כדורים, מחסנית לא טעונה","מוסלק-מוסתר, סמוך לבית, מוסלק-מוסתר",לא,לא ברור,לא,לא נגרם נזק,לא,"10 חודשי מאסר בפועל החל מיום מעצרו; 12 חודשי מאסר על תנאי למשך שלוש שנים; קנס של 6,000 ש""ח או שני חודשי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,10,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],10 חודשים
GT,SH-17-11-53539-235,כן,144 א,החזקה נשק,,1,,,,,,,,,,,,,,,כן,לא,,,נשק מופרד מתחמושת,לא,"מחסנית ובה 0 כדורים, 28 כדורים",בבית,כן,,לא,"לא נגרם נזק, פוטנציאל נזק גדול",לא,10 חודשים,['144א'],['החזקת נשק'],,,28,['בבית'],,לא,"['לא נגרם נזק', 'פוטנציאל נזק רב']",10 חודשים
GENERATED,SH-17-11-53539-235,כן,144(א),החזקה נשק,החזקה אביזר נשק ותחמושת לפי סעיף 144(א) סיפא,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"2 קליעי ספוג בקוטר 40 מ""מ, אקדח אויר, אגרופן, סכין קומנדו",כן,לא,אחר,לא צוין,נשק עם מחסנית בהכנס,לא,"מחסנית ריקה, 28 כדורים, 2 קליעים, 1 אגרופן, 1 סכין",בבית,כן,הגנה עצמית,לא,לא נגרם נזק,לא,"10 חודשי מאסר בפועל, 8 חודשי מאסר על תנאי, וקנס בסך 5,000 ₪",['144א'],['החזקת נשק'],מאחר,,28,['בבית'],הגנה עצמית,לא,['לא נגרם נזק'],10 חודשים
GT,SH-18-06-11098-353,כן,144 א,החזקה נשק,,,,,,,,,,,,,,1,,,כן,לא,,,נשק מופרד מתחמושת,לא,מספר מחסניות,מוסלק - מוסתר,לא,,לא,לא נגרם נזק,לא,28 חודשים,['144א'],['החזקת נשק'],,,,['מוסלק-מוסתר'],,לא,['לא נגרם נזק'],28 חודשים
GENERATED,SH-18-06-11098-353,כן,144(א),אחזקת נשק ותחמושת שלא כדין,עבר פלילי בתחום הסמים המסוכנים; עבירות תעבורה שונות,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,כן,כן,אחר,לא צוין,תקין,לא,מספר מחסניות ותחמושת,"מוסלק-מוסתר, סמוך לבית",כן,לא ברור,לא,פוטנציאל נזק גדול,לא,"28 חודשי מאסר בפועל (בניכוי ימי מעצר), 12 חודשי מאסר על תנאי למשך 3 שנים, 6 חודשי מאסר על תנאי למשך 3 שנים, וקנס בסך 10,000 ₪ או 90 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['פוטנציאל נזק רב'],28 חודשים
GT,SH-18-07-52337-770,כן,144 א,החזקה נשק,,,,1,,,,,,,,,,,,,לא,כן,מאחר,,תקין,לא,,"בבית, מוסלק - מוסתר",לא,,לא,"לא נגרם נזק, פוטנציאל נזק גדול",לא,18 חודשים,['144א'],['החזקת נשק'],מאחר,,,"['בבית', 'מוסלק-מוסתר']",,לא,"['לא נגרם נזק', 'פוטנציאל נזק רב']",18 חודשים
GENERATED,SH-18-07-52337-770,כן,144 (א),החזקת נשק חם שלא כדין,186,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,לא,כן,מאחר,לא צוין,תקין,לא,לא צוין,"בבית, מוסלק-מוסתר",לא,לא ברור,לא,לא נגרם נזק,לא,"18 חודשי מאסר בפועל (בניכוי ימי מעצר), 12 חודשי מאסר על תנאי למשך 3 שנים, 6 חודשי מאסר על תנאי למשך 3 שנים, וקנס בסך 12,000 ₪ או 90 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,,"['בבית', 'מוסלק-מוסתר']",,לא,['לא נגרם נזק'],18 חודשים
GT,SH-19-03-23707-142,כן,144 א,החזקה נשק,,1,,,,,,,,,,,,1,,,לא,לא,,,נשק עם מחסנית בהכנס,לא,מחסנית + 4 מחסניות ריקות ובהן 0 כדורים + 500 כדורים,"בבית, מוסלק - מוסתר",לא,,לא,"לא נגרם נזק, פוטנציאל נזק גדול",לא,15 חודשים,['144א'],['החזקת נשק'],,,520,"['בבית', 'מוסלק-מוסתר']",,לא,"['לא נגרם נזק', 'פוטנציאל נזק רב']",15 חודשים
GENERATED,SH-19-03-23707-142,כן,144(א),החזקת נשק ותחמושת שלא כדין,"144, 144(ב), 186",1,0,0,0,0,0,0,0,0,0,0,0,1,0,,לא,כן,אחר,לא צוין,נשק עם מחסנית בהכנס,לא,"500 כדורים, 4 מחסניות ריקות, מחסנית מלאה",בבית,כן,לא ברור,לא,לא נגרם נזק,לא,"15 חודשי מאסר בפועל, 12 חודשי מאסר על תנאי למשך 3 שנים, 6 חודשי מאסר על תנאי למשך 3 שנים, וקנס בסך 30,000 ₪ או 150 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,520,['בבית'],,לא,['לא נגרם נזק'],15 חודשים
GT,SH-19-07-60805-168,כן,144 א,החזקה נשק,,1,,,,,,,,,,,,,,,כן,לא,,,נשק עם מחסנית בהכנס,לא,מחסנית ובה 10 כדורים,"ברכב, מוסלק - מוסתר",לא,,לא,לא נגרם נזק,לא,18 חודשים,['144א'],['החזקת נשק'],,,10,"['ברכב', 'מוסלק-מוסתר']",,לא,['לא נגרם נזק'],18 חודשים
GENERATED,SH-19-07-60805-168,כן,"144(א) רישא וסיפא לחוק העונשין, תשל""ז – 1977",החזקת נשק ותחמושת שלא כדין,"סעיפים נוספים: 144, 144(ב), 186 לחוק העונשין, תשל""ז-1977",1,0,0,0,0,0,0,0,0,0,0,0,1,0,,כן,לא,אחר,לא צוין,נשק עם מחסנית בהכנס,לא,מחסנית ובה 10 כדורים,ברכב,לא,לא ברור,לא,לא נגרם נזק,לא,"18 חודשי מאסר בפועל (בניכוי ימי מעצר), 12 חודשי מאסר על תנאי למשך 3 שנים, 6 חודשי מאסר על תנאי למשך 3 שנים, קנס בסך 7,500 ₪ או 90 ימי מאסר תמורתו, חילוט הרכב בו נתפס הנשק, חילוט/השמדת הנשק והתחמושת",['144א'],['החזקת נשק'],מאחר,,10,['ברכב'],,לא,['לא נגרם נזק'],18 חודשים
GT,SH-20-02-52091-995,כן,144 א,החזקה נשק,,,,1,,,,,,,,,,,,,לא,כן,,,נשק מופרד מתחמושת,לא,20 כדורים,בבית,לא,,לא,לא נגרם נזק,לא,18 חודשים,['144א'],['החזקת נשק'],,,20,['בבית'],,לא,['לא נגרם נזק'],18 חודשים
GENERATED,SH-20-02-52091-995,כן,"144 (א) רישא וסיפא, 144, 144 (ב), 186",החזקה נשק,"החזקה תחמושת (סעיף 144 סיפא), עבירה לפי סעיף 186",0,0,1,0,0,0,0,0,0,0,0,0,0,0,,לא,כן,מצא,לא צוין,תקין,לא,20 כדורים,בבית,לא,לא ברור,לא,לא נגרם נזק,לא,"18 חודשי מאסר בפועל (בניכוי ימי מעצר), 12 חודשי מאסר על תנאי למשך 3 שנים, 6 חודשי מאסר על תנאי למשך 3 שנים, וקנס בסך 12,000 ₪ או 90 ימי מאסר תמורתו; נשק ותחמושת יושמדו לאחר תקופת הערעור","['144א', '144ב']",['החזקת נשק'],מצא,,20,['בבית'],,לא,['לא נגרם נזק'],18 חודשים
GT,SH-20-03-14044-704,כן,144 א,החזקה נשק,,,,1,,,,,,,,,,,,,כן,כן,,,נשק מופרד מתחמושת,לא,מחסנית ובה 11 כדורים,"מוסלק - מוסתר, סמוך לבית",לא,,לא,לא נגרם נזק,לא,20 חודשים,['144א'],['החזקת נשק'],,,11,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],20 חודשים
GENERATED,SH-20-03-14044-704,כן,144(א),החזקת נשק ותחמושת שלא כדין,"קשירת קשר לביצוע פשע (סחר בנשק), נשיאת נשק והובלתו, עבירות סמים",0,0,1,0,0,0,0,0,0,0,0,0,0,0,"מחסנית עם 11 כדורי 9 מ""מ",כן,כן,אחר,לא צוין,נשק עם מחסנית בהכנס,לא,"מחסנית, 11 כדורים","מוסלק-מוסתר, סמוך לבית",לא,לא ברור,לא,לא נגרם נזק,לא,"26 חודשי מאסר בפועל, מתוכם 5 חודשי מאסר בחופף לעונש המאסר בן ה-15 חודשים שהנאשם מרצה כיום, והיתר במצטבר; בנוסף 12 חודשי מאסר על תנאי למשך 3 שנים עם תנאי שלא יעבור עבירות נשק",['144א'],['החזקת נשק'],מאחר,,31,"['מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],26 חודשים
GT,SH-23-03-19819-247,כן,144 א,החזקה נשק,,,,,,,,,,,,,,1,,,לא,כן,,,נשק מופרד מתחמושת,לא,3 מחסניות,"בבית, מוסלק - מוסתר",כן,,לא,פוטנציאל נזק גדול,לא,29 חודשים,['144א'],['החזקת נשק'],,,60,"['בבית', 'מוסלק-מוסתר']",,לא,['פוטנציאל נזק רב'],29 חודשים
GENERATED,SH-23-03-19819-247,כן,144 (א) רישא + סיפא,החזקת נשק,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"רובה אויר שהוסב לירי תחמושת בקליבר 5.56X45 מסוג M-16, שלוש מחסניות עם כמה עשרות כדורים",לא,כן,אחר,לא צוין,תקין,לא,"3 מחסניות, כמה עשרות כדורים",בבית,כן,לא ברור,לא,פוטנציאל נזק גדול,לא,"29 חודשי מאסר בפועל (בניכוי ימי מעצר), מאסר על תנאי ל-12 חודשים, וקנס של 7,000 ₪ או 35 ימי מאסר תמורתו",['144א'],['החזקת נשק'],מאחר,,60,['בבית'],,לא,['פוטנציאל נזק רב'],29 חודשים
GT,all_missing_cases,,,,,,,,,,,,,,,,,,,,,,,,תקין,,,,,,,,,,,,,,,,,,,
GENERATED,all_missing_cases,,,,,,,,,,,,,,,,,,,,,,,,תקין,,,,,,,,,,,,,,,,,,,
GT,cases_not_found_in_directory,,,,,,,,,,,,,,,,,,,,,,,,תקין,,,,,,,,,,,,,,,,,,,
GENERATED,cases_not_found_in_directory,,,,,,,,,,,,,,,,,,,,,,,,תקין,,,,,,,,,,,,,,,,,,,
GT,m01008097-376,כן,"144 א, 144 ב",,"עבירת מעשה פזיזות ורשלנות כהגדרתם בס""ק 338 (5) לחוק העונשין",,,,,,1,,,,,,,,,,לא,כן,,,תקין,לא,"כדורים, 2 מחסניות","בבית, על גופו",לא,,זריקת רימון,לא נגרם נזק,לא,,"['144א', '144ב']",,,,40,"['בבית', 'על גופו']",,['זריקת רימון'],['לא נגרם נזק'],
GENERATED,m01008097-376,,,,,,,,,,,,,,,,,,,,,,,,תקין,,,,,,,,,,,,,,,,,,,
GT,m04008192-374,לא,144 ב,החזקה נשק,,,,,,,,1,,,,,,,,,,,,,תקין,,,,לא,,לא,לא נגרם נזק,כן,6 חודשים,['144ב'],['החזקת נשק'],,,,,,לא,['לא נגרם נזק'],6 חודשים
GENERATED,m04008192-374,לא,144(ב),נשיאת נשק,לא צוינו עבירות נוספות,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,לא,לא,אחר,לא צוין,תקין,לא,אין תחמושת,"מוסלק-מוסתר, סמוך לבית",כן,סכסוך,כן-ירי,לא נגרם נזק,כן,,['144ב'],['נשיאת נשק'],מאחר,,,"['מוסלק-מוסתר', 'סמוך לבית']",סכסוך,['כן-ירי'],['לא נגרם נזק'],
GT,m06005127-464,כן,144 א,החזקה נשק,"החזקת נכס חשוד כגנוב, עבירה לפי סעיף 413 לחוק העונשין.",1,,,,,,,,,,,,,,,כן,כן,,,תקין,לא,,ברכב,לא,,לא,לא נגרם נזק,לא,24 חודשים,['144א'],['החזקת נשק'],,,,['ברכב'],,לא,['לא נגרם נזק'],24 חודשים
GENERATED,m06005127-464,כן,"144(א), 413",החזקה נשק,החזקה נכס חשוד כגנוב,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,כן,כן,גנב,לא צוין,תקין,לא,לא צוין,"ברכב, מוסלק-מוסתר",כן,הגנה עצמית,לא,לא נגרם נזק,לא,"36 חודשי מאסר, מהם 24 חודשי מאסר בפועל ו-12 חודשי מאסר מותנה לתקופה של 24 חודשים לאחר שחרורו",['144א'],['החזקת נשק'],גנב,,,"['ברכב', 'מוסלק-מוסתר']",הגנה עצמית,לא,['לא נגרם נזק'],24 חודשים
GT,m07001074-98,כן,144 א,החזקה נשק,,,1,,,,,,,,,,,,,,כן,כן,מצא,,"נשק מפורק, תקול",לא,מחסנית ריקה ובה 0 כדורים + מחסנית ריקה ובה 0 כדורים,"בבית, מוסלק - מוסתר",לא,,לא,"לא נגרם נזק, פוטנציאל נזק קטן",לא,6 חודשים עבודות שירות,['144א'],['החזקת נשק'],מצא,,,"['בבית', 'מוסלק-מוסתר']",,לא,"['לא נגרם נזק', 'פוטנציאל נזק מועט']",
GENERATED,m07001074-98,כן,144(א),החזקת נשק,אין,0,1,0,0,0,0,0,0,0,0,0,0,0,0,שתי מחסניות ריקות,כן,כן,מצא,לא צוין,תקול,לא,2 מחסניות ריקות,"מוסלק-מוסתר, בבית",לא,לא ברור,לא,לא נגרם נזק,לא,"6 חודשים מאסר שירוצו בעבודות שירות, מאסר על תנאי של 12 חודשים לתקופה של 3 שנים",['144א'],['החזקת נשק'],מצא,,,"['בבית', 'מוסלק-מוסתר']",,לא,['לא נגרם נזק'],6 חודשים בעבודות שירות
GT,m08000207-175,כן,144 ב,נשיאת נשק,"והחזקת סם לצריכה עצמית בלבד, עבירה לפי סעיף 7(א) + (ג) סיפא לפקודת הסמים המסוכנים, התשל""ג-1973 ",1,,,,,,,,,,,,,,,לא,כן,מצא,,נשק עם מחסנית בהכנס,לא,"מחסנית ובה 15 כדורים, מחסנית וסה 10 כדורים",ברכב,לא,,לא,לא נגרם נזק,לא,6 חודשים בעבודות שירות,['144ב'],['נשיאת נשק'],מצא,,25,['ברכב'],,לא,['לא נגרם נזק'],6 חודשים בעבודות שירות
GENERATED,m08000207-175,כן,144(ב),נשיאת נשק,7(א) + (ג) סיפא לפקודת הסמים המסוכנים - החזקת סם לצריכה עצמית,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,כן,כן,מצא,לא צוין,נשק עם מחסנית בהכנס,לא,"מחסנית ובה 15 כדורים, מחסנית ובה 10 כדורים",ברכב,לא,לא ברור,לא,לא נגרם נזק,לא,"מאסר של שישה חודשים בעבודות שירות, ללא ניכוי ימי מעצר, עם התחלה ביום 12.11.08; מאסר על תנאי נפרד לעבירות הסמים; תנאי מאסר של שנה לעבירות נשק בתוך 3 שנים; תנאי מאסר של שמונה חודשים לעבירות סמים בתוך 3 שנים",['144ב'],['נשיאת נשק'],מצא,,25,['ברכב'],,לא,['לא נגרם נזק'],
GT,sh-10-05-7434-952,כן,144 א,החזקה נשק,,2,,,,,,,,,,,,,,,לא,כן,,,נשק מופרד מתחמושת,לא,מחסנית,"בבית, מוסלק - מוסתר",לא,,לא,לא נגרם נזק,לא,4 חודשים עבודות שירות,['144א'],['החזקת נשק'],,,20,"['בבית', 'מוסלק-מוסתר']",,לא,['לא נגרם נזק'],
GENERATED,sh-10-05-7434-952,כן,144(א),החזקת נשק,שתי עבירות של החזקת נשק לפי סעיף 144(א) לחוק העונשין,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,לא,כן,רכש,לא צוין,נשק עם מחסנית בהכנס,לא,מחסנית ובה 1 מחסנית,"בבית, מוסלק-מוסתר, סמוך לבית",לא,אחר,לא,לא נגרם נזק,לא,"מאסר בפועל לתקופה שבין 5.5.10 ל-10.5.10 (שהה במעצר), ארבעה חודשי מאסר בפועל לריצוי בדרך של עבודות שירות, שישה חודשי מאסר על תנאי לתקופה של שלוש שנים, וקנס של 4,000 ₪ או ארבעה חודשי מאסר תחתיו",['144א'],['החזקת נשק'],רכש,,20,"['בבית', 'מוסלק-מוסתר', 'סמוך לבית']",,לא,['לא נגרם נזק'],
